form,period,filing_date,accession_number,metric,value_usd,available,selected_concept,selected_context_ref,source_url,source_sha256,evidence_layer,selection_rule,derived_value,coverage_denominator_policy,source_concept_present,applicable,available_when_applicable
10-Q,2023Q1,2023-05-04,0001501585-23-000016,program_gains_losses_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2023Q1,2023-05-04,0001501585-23-000016,cash_usd,318000000.0,True,us-gaap:CashAndCashEquivalentsAtCarryingValue,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q1,2023-05-04,0001501585-23-000016,debt_current_usd,399000000.0,True,us-gaap:LongTermDebtCurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q1,2023-05-04,0001501585-23-000016,debt_noncurrent_usd,2498000000.0,True,us-gaap:LongTermDebtNoncurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q1,2023-05-04,0001501585-23-000016,equity_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q1,2023-05-04,0001501585-23-000016,goodwill_usd,2618000000.0,True,us-gaap:Goodwill,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q1,2023-05-04,0001501585-23-000016,intangibles_ex_goodwill_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q1,2023-05-04,0001501585-23-000016,pension_liability_usd,216000000.0,True,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q1,2023-05-04,0001501585-23-000016,fas_cas_pension_adjustment_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,DISCLOSURE_REGIME_ONLY,False,False,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,revenue_usd,5461000000.0,True,us-gaap:Revenues,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,operating_income_usd,297000000.0,True,us-gaap:OperatingIncomeLoss,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,pretax_income_usd,332000000.0,True,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,income_tax_usd,73000000.0,True,us-gaap:IncomeTaxExpenseBenefit,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,cfo_usd,73000000.0,True,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,capex_usd,111000000.0,True,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,depreciation_amortization_usd,110000000.0,True,us-gaap:Depreciation,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,research_development_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ANNUAL_10K_ONLY,False,False,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,business_acquisitions_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,receivables_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,inventory_usd,190000000.0,True,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,accounts_payable_usd,519000000.0,True,us-gaap:AccountsPayableCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,contract_assets_usd,1266000000.0,True,us-gaap:ContractWithCustomerAssetNet,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,contract_liabilities_usd,833000000.0,True,us-gaap:ContractWithCustomerLiabilityCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,remaining_performance_obligation_usd,46900000000.0,True,us-gaap:RevenueRemainingPerformanceObligation,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,program_gains_losses_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,cash_usd,313000000.0,True,us-gaap:CashAndCashEquivalentsAtCarryingValue,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,debt_current_usd,484000000.0,True,us-gaap:LongTermDebtCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,debt_noncurrent_usd,2396000000.0,True,us-gaap:LongTermDebtNoncurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,equity_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,goodwill_usd,2618000000.0,True,us-gaap:Goodwill,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,intangibles_ex_goodwill_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q2,2023-08-03,0001501585-23-000026,pension_liability_usd,218000000.0,True,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q2,2023-08-03,0001501585-23-000026,fas_cas_pension_adjustment_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,DISCLOSURE_REGIME_ONLY,False,False,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,revenue_usd,8277000000.0,True,us-gaap:Revenues,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,operating_income_usd,469000000.0,True,us-gaap:OperatingIncomeLoss,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,pretax_income_usd,521000000.0,True,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,income_tax_usd,114000000.0,True,us-gaap:IncomeTaxExpenseBenefit,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,cfo_usd,408000000.0,True,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,capex_usd,164000000.0,True,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,depreciation_amortization_usd,163000000.0,True,us-gaap:Depreciation,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,research_development_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ANNUAL_10K_ONLY,False,False,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,business_acquisitions_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,receivables_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,inventory_usd,194000000.0,True,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,accounts_payable_usd,535000000.0,True,us-gaap:AccountsPayableCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,contract_assets_usd,1300000000.0,True,us-gaap:ContractWithCustomerAssetNet,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,contract_liabilities_usd,878000000.0,True,us-gaap:ContractWithCustomerLiabilityCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,remaining_performance_obligation_usd,49400000000.0,True,us-gaap:RevenueRemainingPerformanceObligation,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,program_gains_losses_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,EVENT_CONDITIONAL_NOT_SCORED,False,False,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,cash_usd,109000000.0,True,us-gaap:CashAndCashEquivalentsAtCarryingValue,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,debt_current_usd,255000000.0,True,us-gaap:LongTermDebtCurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,debt_noncurrent_usd,2213000000.0,True,us-gaap:LongTermDebtNoncurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,equity_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,goodwill_usd,2618000000.0,True,us-gaap:Goodwill,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,intangibles_ex_goodwill_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,False,True,False
10-Q,2023Q3,2023-11-02,0001501585-23-000033,pension_liability_usd,219000000.0,True,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-Q,2023Q3,2023-11-02,0001501585-23-000033,fas_cas_pension_adjustment_usd,,False,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,NOTE,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,DISCLOSURE_REGIME_ONLY,False,False,False
10-K,2023Q4,2024-02-01,0001501585-24-000007,revenue_usd,11454000000.0,True,us-gaap:Revenues,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2023Q4,2024-02-01,0001501585-24-000007,operating_income_usd,781000000.0,True,us-gaap:OperatingIncomeLoss,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2023Q4,2024-02-01,0001501585-24-000007,pretax_income_usd,853000000.0,True,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2023Q4,2024-02-01,0001501585-24-000007,income_tax_usd,172000000.0,True,us-gaap:IncomeTaxExpenseBenefit,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
10-K,2023Q4,2024-02-01,0001501585-24-000007,cfo_usd,970000000.0,True,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,FINANCIAL_STATEMENT,CONSOLIDATED_NO_DIMENSION_REPORT_DATE_CONTEXT,False,ALL_PERIODIC_FILINGS,True,True,True
