form,filing_date,report_date,accession_number,family,present,matched_concept_count,matched_concepts,source_url,source_sha256,coverage_denominator_policy,applicable,present_when_applicable
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_debt,True,12,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:DebtDisclosureTextBlock|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:IncomeTaxDisclosureTextBlock|us-gaap:ScheduleOfEffectiveIncomeTaxRateReconciliationTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,capital_structure,True,17,hii:CashAndCashEquivalentsMaturityPeriod|hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:CashAndCashEquivalentsPolicyTextBlock|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquity|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,statement_cash_flow_capex_depreciation,True,6,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ANNUAL_10K_ONLY,False,False
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_goodwill_intangibles,True,4,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ANNUAL_10K_ONLY,False,False
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_debt,True,6,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-05-04,2023-03-31,0001501585-23-000016,capital_structure,True,10,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,statement_cash_flow_capex_depreciation,True,6,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ANNUAL_10K_ONLY,False,False
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_goodwill_intangibles,True,5,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAndIntangibleAssetsPolicyTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ANNUAL_10K_ONLY,False,False
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_debt,True,6,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-08-03,2023-06-30,0001501585-23-000026,capital_structure,True,10,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,statement_cash_flow_capex_depreciation,True,6,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_pension,True,9,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ANNUAL_10K_ONLY,False,False
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_goodwill_intangibles,True,5,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAndIntangibleAssetsGoodwillPolicy,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ANNUAL_10K_ONLY,False,False
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_debt,True,5,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,note_income_taxes,True,2,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-Q,2023-11-02,2023-09-30,0001501585-23-000033,capital_structure,True,9,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e,ALL_PERIODIC_FILINGS,True,True
10-K,2024-02-01,2023-12-31,0001501585-24-000007,statement_revenue_operating_income_tax,True,9,hii:AdvancePaymentsandBillingsinExcessofRevenuesPolicyTextBlock|us-gaap:DeferredFederalIncomeTaxExpenseBenefit|us-gaap:DeferredIncomeTaxExpenseBenefit|us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate|us-gaap:OperatingIncomeLoss|us-gaap:Revenues|us-gaap:ScheduleOfComponentsOfIncomeTaxExpenseBenefitTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,ALL_PERIODIC_FILINGS,True,True
10-K,2024-02-01,2023-12-31,0001501585-24-000007,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,ALL_PERIODIC_FILINGS,True,True
10-K,2024-02-01,2023-12-31,0001501585-24-000007,statement_working_capital,True,8,us-gaap:AccountsPayableCurrent|us-gaap:GovernmentContractorsInventoryPolicyPolicyTextBlock|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryDisclosureTextBlock|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings|us-gaap:InventoryRawMaterialsNetOfReserves|us-gaap:InventoryWorkInProcessNetOfReserves|us-gaap:ScheduleOfInventoryCurrentTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,ALL_PERIODIC_FILINGS,True,True
10-K,2024-02-01,2023-12-31,0001501585-24-000007,note_segments,True,1,us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,ALL_PERIODIC_FILINGS,True,True
10-K,2024-02-01,2023-12-31,0001501585-24-000007,note_revenue_and_contracts,True,8,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:IncreaseDecreaseInContractWithCustomerLiability|us-gaap:RevenueFromContractWithCustomerPolicyTextBlock|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,ALL_PERIODIC_FILINGS,True,True
10-K,2024-02-01,2023-12-31,0001501585-24-000007,note_contract_assets_liabilities,True,6,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:IncreaseDecreaseInContractWithCustomerLiability,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,ALL_PERIODIC_FILINGS,True,True
