form,filing_date,report_date,accession_number,concept,concept_local,value_usd,context_ref,start_date,end_date,instant,dimensions,dimension_count,source_url,source_sha256
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,346000000.0,c-155,2024-01-01,2024-12-31,False,us-gaap:OperatingSegmentsMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,272000000.0,c-185,2023-01-01,2023-12-31,False,us-gaap:OperatingSegmentsMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,6000000.0,c-241,2025-01-01,2025-12-31,False,us-gaap:CorporateNonSegmentMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,7000000.0,c-242,2024-01-01,2024-12-31,False,us-gaap:CorporateNonSegmentMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,6000000.0,c-243,2023-01-01,2023-12-31,False,us-gaap:CorporateNonSegmentMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,396000000.0,c-1,2025-01-01,2025-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,353000000.0,c-6,2024-01-01,2024-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:PaymentsToAcquireProductiveAssets,PaymentsToAcquireProductiveAssets,278000000.0,c-38,2023-01-01,2023-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,219000000.0,c-4,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,208000000.0,c-56,,2024-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,175000000.0,c-247,,2023-12-31,True,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,721000000.0,c-248,,2023-12-31,True,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,1722000000.0,c-249,,2023-12-31,True,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,2618000000.0,c-57,,2023-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,175000000.0,c-250,,2024-12-31,True,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,721000000.0,c-251,,2024-12-31,True,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,1722000000.0,c-252,,2024-12-31,True,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,2618000000.0,c-56,,2024-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,175000000.0,c-245,,2025-12-31,True,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,753000000.0,c-246,,2025-12-31,True,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,1722000000.0,c-253,,2025-12-31,True,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:Goodwill,Goodwill,2650000000.0,c-4,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,172000000.0,c-1,2025-01-01,2025-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,93000000.0,c-6,2024-01-01,2024-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,172000000.0,c-38,2023-01-01,2023-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,172000000.0,c-1,2025-01-01,2025-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,93000000.0,c-6,2024-01-01,2024-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-K,2026-02-05,2025-12-31,0001501585-26-000006,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,172000000.0,c-38,2023-01-01,2023-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,2004000000.0,c-3,2026-01-01,2026-03-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1713000000.0,c-4,2025-01-01,2025-03-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1095000000.0,c-5,2026-01-01,2026-03-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1021000000.0,c-6,2025-01-01,2025-03-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3099000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,2734000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,155000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,161000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,188000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,187000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,39000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,38000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,216000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,774000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:ContractWithCustomerAssetNet,ContractWithCustomerAssetNet,1989000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:ContractWithCustomerAssetNet,ContractWithCustomerAssetNet,1758000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,230000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,219000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Goodwill,Goodwill,2650000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Goodwill,Goodwill,2650000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:AccountsPayableCurrent,AccountsPayableCurrent,692000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:AccountsPayableCurrent,AccountsPayableCurrent,556000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityCurrent,822000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityCurrent,1220000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:LongTermDebtNoncurrent,LongTermDebtNoncurrent,2701000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:LongTermDebtNoncurrent,LongTermDebtNoncurrent,2700000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPensionPlanLiabilitiesNoncurrent,155000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPensionPlanLiabilitiesNoncurrent,155000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Depreciation,Depreciation,55000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Depreciation,Depreciation,54000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,-390000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,-395000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,74000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,67000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireBusinessesNetOfCashAcquired,133000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,774000000.0,c-9,,2025-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,831000000.0,c-10,,2024-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,216000000.0,c-8,,2026-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,167000000.0,c-11,,2025-03-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,614000000.0,c-52,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ProductMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1364000000.0,c-53,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ProductMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,26000000.0,c-54,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ProductMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,2004000000.0,c-3,2026-01-01,2026-03-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,108000000.0,c-55,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ServiceMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,301000000.0,c-56,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ServiceMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
