period,form,segment,metric,sec_value_usd,ir_value_usd,difference_usd,identity_pass,comparison_basis,context_ref,filing_date,source_url,source_sha256
2025Q3,10-Q,newport_news_shipbuilding,operating_profit_usd,80000000.0,80000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-100,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,10-Q,mission_technologies,sales_usd,787000000.0,787000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-101,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,10-Q,mission_technologies,operating_profit_usd,34000000.0,34000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-101,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q4,10-K,ingalls_shipbuilding,sales_usd,3078000000.0,3078000000.0,0.0,True,SEC_ANNUAL_VS_SUM_AS_REPORTED_IR_QUARTERS,c-122,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,10-K,ingalls_shipbuilding,operating_profit_usd,233000000.0,233000000.0,0.0,True,SEC_ANNUAL_VS_SUM_AS_REPORTED_IR_QUARTERS,c-122,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,10-K,newport_news_shipbuilding,sales_usd,6507000000.0,6507000000.0,0.0,True,SEC_ANNUAL_VS_SUM_AS_REPORTED_IR_QUARTERS,c-123,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,10-K,newport_news_shipbuilding,operating_profit_usd,331000000.0,331000000.0,0.0,True,SEC_ANNUAL_VS_SUM_AS_REPORTED_IR_QUARTERS,c-123,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,10-K,mission_technologies,sales_usd,3044000000.0,3044000000.0,0.0,True,SEC_ANNUAL_VS_SUM_AS_REPORTED_IR_QUARTERS,c-124,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,10-K,mission_technologies,operating_profit_usd,153000000.0,153000000.0,0.0,True,SEC_ANNUAL_VS_SUM_AS_REPORTED_IR_QUARTERS,c-124,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2026Q1,10-Q,ingalls_shipbuilding,sales_usd,725000000.0,725000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-61,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,10-Q,ingalls_shipbuilding,operating_profit_usd,49000000.0,49000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-61,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,10-Q,newport_news_shipbuilding,sales_usd,1665000000.0,1665000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-62,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,10-Q,newport_news_shipbuilding,operating_profit_usd,88000000.0,88000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-62,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,10-Q,mission_technologies,sales_usd,748000000.0,748000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-63,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,10-Q,mission_technologies,operating_profit_usd,35000000.0,35000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-63,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q2,10-Q,ingalls_shipbuilding,sales_usd,845000000.0,845000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-95,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000047/hii-20260630.htm,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,10-Q,ingalls_shipbuilding,operating_profit_usd,58000000.0,58000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-95,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000047/hii-20260630.htm,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,10-Q,newport_news_shipbuilding,sales_usd,1849000000.0,1849000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-96,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000047/hii-20260630.htm,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,10-Q,newport_news_shipbuilding,operating_profit_usd,111000000.0,111000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-96,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000047/hii-20260630.htm,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,10-Q,mission_technologies,sales_usd,760000000.0,760000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-97,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000047/hii-20260630.htm,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,10-Q,mission_technologies,operating_profit_usd,55000000.0,55000000.0,0.0,True,SEC_DISCRETE_QUARTER_VS_AS_REPORTED_IR_QUARTER,c-97,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000047/hii-20260630.htm,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
