ticker,subindustry,core_financial_complete,ttm_complete,valuation_source_complete,market_input_complete,sector,critical_gold_rows,critical_numeric_precision,critical_recall,hashed_sources,verified_hashed_sources,lineage_hash_coverage,forecast_oos_observations,revenue_mase,revenue_wape_pct,forecast_point_gate,forecast_validation_scope,uncertainty_gate,source_coverage_complete,financial_history_ready,critical_gold_scope_complete,source_span_coverage,silent_ambiguity_count,issuer_branches_in_core,positional_selectors_in_core,unresolved_critical_accounting_identities,llm_unverified_fact_count,profit_margin_mase,accounting_ready,market_ready,dcf_inputs_ready,legacy_conditional_dcf_available,parser_gold_scope,subindustry_code,industry_group,sec_form_regime,primary_target,price_anchor,quantity_anchor,cost_anchor,investment_anchor,economic_bridge,source_count,historical_pit_industry_sources,industry_pit_model_ready,terminal_input_allowed_x,production_promotable,quarterly_rows,quarterly_revenue_rows,quarterly_margin_rows,quarterly_model_profit_rows,model_profit_target_definition,model_profit_target_authority,annual_rows,reported_roic_rows,core_reinvestment_rows,innovation_reinvestment_rows,note_metric_mean_coverage_pct,company_forecast_history_ready,roic_reinvestment_research_ready,terminal_input_allowed_y,ir_directory_exists,ir_documents_in_window,first_ir_filing_date,latest_ir_filing_date,documents_with_price_evidence,documents_with_quantity_evidence,documents_with_cost_evidence,documents_with_investment_evidence,hash_mismatches,company_specific_numeric_parser_required,numerical_model_input_allowed,status,ifrs_status,ifrs_annual_rows,ifrs_operating_margin_rows,ifrs_roic_rows,ifrs_core_reinvestment_rows,quantity_anchor_rows,parser_rule_count,bls_series,dedicated_output_route,structural_cost_series,roic_observations,core_reinvestment_observations,innovation_reinvestment_observations,oos_observations,forecast_authority,route,rpo_quantity_route_ready,structural_cost_route_ready,context_datasets,ready_context_datasets,price_context_ready,quantity_context_ready,cost_context_ready,investment_context_ready,pqci_context_complete,historical_pit_model_input_allowed,prospective_context_allowed,authority,conditional_dcf_run,failed_gates,sec_status,quantity_status,terminal_evidence_eligible,oos_observations_performance,revenue_mase_performance,profit_margin_mase_performance,mean_revenue_level_ape_pct,forecast_authority_performance,conditional_valuation_allowed,conditional_dcf_run_valuation,failed_gates_valuation,latest_ir_source_status,latest_ir_frames,latest_ir_reviews,latest_ir_abstentions,narrative_precision,narrative_recall,industry_data_ready,terminal_input_ready,l0_source_ready,l0_failed_gates,l1_parser_ready,l1_failed_gates,narrative_evidence_ready,l2_economics_ready,l2_failed_gates,l3_valuation_ready,l3_failed_gates,highest_certification_level,strict_dcf_allowed,fair_value_authority,production_promoted
CAT,construction_machinery,,,,,INDUSTRIALS,15.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.5025452563101697,5.777238251995044,True,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,0.9819604599230748,True,True,True,True,BACKLOG_ONLY_NOT_FULL_DCF_CRITICAL_SCOPE,construction_machinery,Capital Goods,10-K_10-Q,dealer_sales_revenue_margin,machine price and used-equipment residuals,dealer retail sales and end-user activity,"steel, freight, engines and labor","dealer inventory, capex and R&D",dealer sales plus inventory channel and price -> revenue; price-cost -> margin,5.0,BLS,True,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,5.0,5.0,60.8695652173913,True,True,False,True,64.0,2021-01-29,2026-08-04,64.0,64.0,64.0,56.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,True,3.0,5.0,5.0,5.0,7.0,STRONG,PIT_INDUSTRY_PRICE_COST_RPO_QUANTITY,True,True,gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|new_residential_sales|price_labor_activity|residential_construction,6.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,SEC_RPO_ROUTE_TESTED,False,7.0,0.5025452563101697,0.9819604599230748,5.777238251995044,STRONG,True,True,,PARSED,26,11,31,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
CTAS,diversified_support,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,6.0,0.0467960479002725,0.3817137717977907,True,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,0.9577232618434796,True,True,True,True,NO_FULL_CRITICAL_GOLD,diversified_support,Commercial Services,10-K_10-Q,organic_revenue_margin,price per customer/route,"customer locations, employment and retention","labor, energy and garments","route density, facilities and rental inventory",customers x penetration x price -> revenue; route density -> margin,5.0,BLS,True,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,5.0,0.0,20.0,True,True,False,True,32.0,2021-03-17,2026-07-15,32.0,32.0,32.0,32.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,1.0,False,0.0,5.0,5.0,0.0,6.0,STRONG,PIT_INDUSTRY_PRICE,False,False,gdp_by_industry|input_output_requirements|price_labor_activity,3.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,6.0,0.0467960479002725,0.9577232618434796,0.3817137717977907,STRONG,True,True,,PARSED,4,11,7,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
DAL,passenger_airlines,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.7275006280769166,4.977841957945701,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,1.0110573214581515,True,True,True,True,NO_FULL_CRITICAL_GOLD,passenger_airlines,Transportation,10-K_10-Q,passenger_revenue_casm,passenger revenue per ASM and ancillary yield,"ASM, load factor and RPM","jet fuel, labor and maintenance","fleet capex, leases and working capital",ASM x load factor x yield -> revenue; CASM and fuel -> operating margin,5.0,,False,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,0.0,0.0,0.0,True,True,False,True,64.0,2021-01-14,2026-07-10,64.0,59.0,64.0,57.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,2.0,True,1.0,5.0,0.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|price_labor_activity|wti_spot_price,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,7.0,0.7275006280769166,1.0110573214581515,4.977841957945701,MIXED,True,True,,PARSED,17,6,32,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
DE,agricultural_machinery,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,1.0835632885318598,14.92032316801498,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,1,0,0.9622837551495208,False,True,False,False,NO_FULL_CRITICAL_GOLD,agricultural_machinery,Capital Goods,10-K_10-Q,production_sales_margin,equipment price,"retail sales, acres, crop economics and dealer inventory","steel, engines, logistics and labor","R&D, precision-ag platform and inventory",farm income/order cycle x price -> equipment sales; production mix -> margin,5.0,BLS,True,False,False,23.0,23.0,12.0,23.0,PROFIT_PROXY_PRETAX,PROXY_NOT_OPERATING_MARGIN,5.0,3.0,3.0,3.0,60.0,True,True,False,True,80.0,2021-02-19,2026-08-20,68.0,80.0,80.0,60.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,True,3.0,3.0,3.0,3.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST_RPO_QUANTITY,True,True,corn|gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|price_labor_activity|soybeans|wheat,7.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,False,standard_profit_target,SEC_FORECAST_HISTORY_READY,SEC_RPO_ROUTE_TESTED,False,7.0,1.0835632885318598,0.9622837551495208,14.92032316801498,MIXED,True,False,standard_profit_target,PARSED,5,7,12,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|accounting|forecast_point_gate,False,l2_economics|dcf_inputs|terminal_authority,L0_SOURCE_READY,False,False,False
ETN,electrical_components,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.2994359973423326,3.112860240012849,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,1,0,1.0077615676219156,False,True,False,False,NO_FULL_CRITICAL_GOLD,electrical_components,Capital Goods,10-K_10-Q,organic_sales_segment_margin,electrical equipment price,"orders, backlog and data-center/nonresidential activity","copper, electrical components and labor",capacity and R&D,orders/backlog conversion x price -> organic sales; price-cost/mix -> margin,5.0,BLS,True,False,False,23.0,22.0,0.0,22.0,PROFIT_PROXY_PRETAX,PROXY_NOT_OPERATING_MARGIN,6.0,0.0,0.0,0.0,48.69565217391305,True,False,False,True,40.0,2021-01-29,2026-07-31,37.0,40.0,40.0,33.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,True,3.0,0.0,0.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST_RPO_QUANTITY,True,True,gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|new_residential_sales|price_labor_activity|residential_construction,6.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,False,reported_operating_margin|reported_roic|standard_profit_target,SEC_FORECAST_HISTORY_READY,SEC_RPO_ROUTE_TESTED,False,7.0,0.2994359973423326,1.0077615676219156,3.112860240012849,MIXED,True,False,reported_operating_margin|reported_roic|standard_profit_target,PARSED,6,12,14,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|accounting|forecast_point_gate,False,l2_economics|dcf_inputs|terminal_authority,L0_SOURCE_READY,False,False,False
FER,highways_railtracks,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,0.0,,,False,FIXED_TIME_OOS,,True,False,False,1.0,0,0,0,0,0,,False,False,False,False,NO_FULL_CRITICAL_GOLD,highways_railtracks,Transportation Infrastructure,20-F_6-K_IFRS,traffic_revenue_ebitda,toll per vehicle and access charge,"traffic, passenger journeys and train-km","maintenance, labor and energy",concession capex and regulated asset base,traffic x tariff -> revenue; maintenance and concession capex -> FCFF,4.0,,False,False,False,,,,,,,,,,,,,,,False,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,NO_DOMESTIC_IR_HTML_IN_ARCANA,READY,2.0,2.0,1.0,0.0,0.0,0.0,2.0,False,1.0,1.0,0.0,,,,,,,gdp_by_industry|input_output_requirements|new_residential_sales|price_labor_activity|residential_construction,5.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,,,IFRS_ANNUAL_SHORT_HISTORY,NOT_IDENTIFIED,False,,,,,,,,,NO_ARCANA_IR_HTML,0,0,0,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|accounting|forecast_observations|forecast_point_gate,False,l2_economics|market|dcf_inputs|terminal_authority,L0_SOURCE_READY,False,False,False
GD,aerospace_defense,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,1.0,0.7420554501358733,5.372277095705158,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,0.7414222771410128,True,True,True,False,NO_FULL_CRITICAL_GOLD,aerospace_defense,Capital Goods,10-K_10-Q,segment_revenue_margin,contract escalation and platform pricing,"funded/total backlog, deliveries and awards","labor, material and program execution","capex, working capital and program development",backlog conversion plus PPI -> revenue; mix and price-cost -> margin,6.0,BLS,True,False,False,22.0,21.0,21.0,21.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,5.0,0.0,62.72727272727273,True,True,False,True,28.0,2021-01-27,2026-08-07,28.0,28.0,28.0,23.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,True,3.0,5.0,5.0,0.0,1.0,NOT_TESTED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|price_labor_activity,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,False,validated_forecast,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,1.0,0.7420554501358733,0.7414222771410128,5.372277095705158,NOT_TESTED,True,False,validated_forecast,PARSED,3,5,9,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_observations|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
GEV,heavy_electrical,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,0.0,,,False,FIXED_TIME_OOS,,True,False,False,1.0,0,0,0,1,0,,False,True,False,False,NO_FULL_CRITICAL_GOLD,heavy_electrical,Capital Goods,10-K_10-Q,orders_revenue_margin,grid equipment and service pricing,"orders, backlog and generation/grid additions","steel, copper, labor and warranty",factory capacity and product development,orders and backlog burn -> revenue; service mix and cost execution -> margin,5.0,BLS,True,False,False,10.0,10.0,10.0,10.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,2.0,1.0,0.0,0.0,60.0,False,False,False,True,13.0,2024-03-08,2026-07-22,13.0,13.0,13.0,12.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,True,3.0,1.0,0.0,0.0,,,FINANCIAL_ONLY,False,False,electricity_price|electricity_sales|gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|price_labor_activity|wti_spot_price,7.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,False,reported_operating_margin|reported_roic|standard_profit_target|validated_forecast,SEC_HISTORY_INSUFFICIENT,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,,,,,,True,False,reported_operating_margin|reported_roic|standard_profit_target|validated_forecast,PARSED,18,11,27,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|accounting|forecast_observations|forecast_point_gate,False,l2_economics|dcf_inputs|terminal_authority,L0_SOURCE_READY,False,False,False
GWW,trading_distributors,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.3652082866744031,2.167091324256321,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,1.0253579237997903,True,True,True,True,NO_FULL_CRITICAL_GOLD,trading_distributors,Capital Goods,10-K_10-Q,daily_sales_gross_margin,price and product mix,"daily volume, customer count and industrial activity",product acquisition and freight,"inventory, distribution centers and digital platform",daily sales = price x volume x selling days; spread -> gross/operating margin,5.0,BLS,True,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,5.0,0.0,20.0,True,True,False,True,31.0,2021-01-12,2026-08-04,31.0,31.0,31.0,30.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,True,3.0,5.0,5.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|price_labor_activity,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,7.0,0.3652082866744031,1.0253579237997903,2.167091324256321,MIXED,True,True,,PARSED,9,5,23,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
HON,industrial_conglomerates,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,6.0,0.7981323198751619,11.9961934723513,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,1,0,1.0012498897933306,False,True,False,False,NO_FULL_CRITICAL_GOLD,industrial_conglomerates,Capital Goods,10-K_10-Q,segment_sales_profit,segment-specific realized price,segment orders/backlog/installed base,segment-specific material and labor basket,"segment capex, R&D and M&A",forecast each segment anchor then consolidate with corporate bridge,5.0,BLS,True,False,False,22.0,21.0,16.0,21.0,PROFIT_PROXY_PRETAX,PROXY_NOT_OPERATING_MARGIN,6.0,2.0,2.0,2.0,60.0,True,False,False,True,72.0,2021-01-29,2026-08-19,72.0,71.0,72.0,62.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,3.0,False,2.0,2.0,2.0,2.0,6.0,MIXED,PIT_INDUSTRY_PRICE_RPO_QUANTITY,True,False,gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|price_labor_activity,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,False,reported_operating_margin|reported_roic|standard_profit_target,SEC_FORECAST_HISTORY_READY,SEC_RPO_ROUTE_TESTED,False,6.0,0.7981323198751619,1.0012498897933306,11.9961934723513,MIXED,True,False,reported_operating_margin|reported_roic|standard_profit_target,PARSED,12,8,37,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|accounting|forecast_point_gate,False,l2_economics|dcf_inputs|terminal_authority,L0_SOURCE_READY,False,False,False
ITW,industrial_machinery,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,3.0,1.018441573362911,4.830692477883006,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,1.096360022249765,True,True,True,False,NO_FULL_CRITICAL_GOLD,industrial_machinery,Capital Goods,10-K_10-Q,organic_growth_margin,price realization,industrial production and customer capex,materials and labor,"R&D, capex and working capital",end-market volume plus price -> organic growth; 80/20 mix and price-cost -> margin,5.0,BLS,True,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,0.0,0.0,25.217391304347824,True,True,False,True,25.0,2021-01-19,2026-07-28,25.0,25.0,25.0,24.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,4.0,False,3.0,5.0,0.0,0.0,3.0,NOT_TESTED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|manufacturing_orders_shipments_inventories|price_labor_activity,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,False,validated_forecast,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,3.0,1.018441573362911,1.096360022249765,4.830692477883006,NOT_TESTED,True,False,validated_forecast,PARSED,5,5,13,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_observations|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
KEX,marine_ports_services,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.8201969003527171,3.866652632879557,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,1.0113155846412327,True,True,True,True,NO_FULL_CRITICAL_GOLD,marine_ports_services,Transportation Infrastructure,10-K_10-Q,revenue_operating_income,"day rate, towage or handling yield","barge utilization, tonnage and port calls","fuel, crews and maintenance","vessels, terminals and drydock capex",utilization x capacity x rate -> revenue; voyage/port economics -> margin,5.0,,False,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,3.0,0.0,43.47826086956522,True,True,False,True,29.0,2021-01-28,2026-07-29,29.0,29.0,29.0,29.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,2.0,True,1.0,5.0,3.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|price_labor_activity|wti_spot_price,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,7.0,0.8201969003527171,1.0113155846412327,3.866652632879557,MIXED,True,True,,PARSED,29,5,19,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
MAN,human_resources,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,1.0019534179094425,5.3806886518385655,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,0.9828795526367158,True,True,True,True,NO_FULL_CRITICAL_GOLD,human_resources,Commercial Services,10-K_10-Q,revenue_gross_profit,billing rate and wage spread,billable hours and temporary employment,wages and recruiter labor,working capital and digital platform,billable hours x bill rate -> revenue; bill-pay spread -> gross profit,4.0,,False,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,0.0,0.0,20.0,True,True,False,True,68.0,2021-02-02,2026-08-11,66.0,56.0,68.0,52.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,1.0,True,0.0,5.0,0.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE,False,False,gdp_by_industry|input_output_requirements|price_labor_activity,3.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,7.0,1.0019534179094425,0.9828795526367158,5.3806886518385655,MIXED,True,True,,PARSED,9,0,11,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
MATX,marine_transportation,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.8836385599334241,6.519110357308423,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,1.0502603359653586,True,True,True,True,NO_FULL_CRITICAL_GOLD,marine_transportation,Transportation,10-K_10-Q,revenue_ebitda,freight rate and fuel surcharge,"container volume, voyages and utilization","bunker fuel, charter and labor","vessels, containers and drydock capex",container volume x freight rate plus logistics -> revenue; voyage economics -> EBITDA,5.0,,False,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,0.0,0.0,22.60869565217392,True,True,False,True,99.0,2021-01-11,2026-08-03,97.0,99.0,99.0,96.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,2.0,True,1.0,5.0,0.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|price_labor_activity|wti_spot_price,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,7.0,0.8836385599334241,1.0502603359653586,6.519110357308423,MIXED,True,True,,PARSED,8,11,30,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
ODFL,cargo_ground_transport,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,7.0,0.6639183206758037,3.981653002740973,False,FIXED_TIME_OOS,,True,True,False,1.0,0,0,0,0,0,1.110784268205005,True,True,True,True,NO_FULL_CRITICAL_GOLD,cargo_ground_transport,Transportation,10-K_10-Q,revenue_operating_ratio,revenue per hundredweight excluding fuel,shipments per day and weight per shipment,"driver wages, diesel and purchased transport","tractors, trailers and service centers",shipments x weight x yield -> revenue; density and cost -> operating ratio,5.0,,False,False,False,23.0,22.0,22.0,22.0,OPERATING_MARGIN,REPORTED_STANDARD_TAG,6.0,5.0,5.0,0.0,5.217391304347826,True,True,False,True,65.0,2021-02-04,2026-07-29,65.0,65.0,65.0,65.0,0.0,True,False,IR_HTML_EVIDENCE_READY,,,,,,,,2.0,True,1.0,5.0,5.0,0.0,7.0,MIXED,PIT_INDUSTRY_PRICE_COST,False,True,gdp_by_industry|input_output_requirements|price_labor_activity|wti_spot_price,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,True,,SEC_FORECAST_HISTORY_READY,IR_KPI_DISCOVERY_READY_NUMERIC_PARSER_REQUIRED,False,7.0,0.6639183206758037,1.110784268205005,3.981653002740973,MIXED,True,True,,PARSED,5,2,12,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|forecast_point_gate,False,l2_economics|terminal_authority,L0_SOURCE_READY,False,False,False
PAC,airport_services,,,,,INDUSTRIALS,0.0,0.5370370370370371,0.5178571428571429,,,1.0,0.0,,,False,FIXED_TIME_OOS,,True,False,False,1.0,0,0,0,0,0,,False,False,False,False,NO_FULL_CRITICAL_GOLD,airport_services,Transportation Infrastructure,20-F_6-K_IFRS,passenger_aeronautical_revenue,tariff and commercial revenue per passenger,domestic/international passengers and operations,"labor, utilities and concession costs",terminal/runway capex and concessions,passengers x aeronautical/commercial yield -> revenue; concession economics -> cash flow,4.0,,False,False,False,,,,,,,,,,,,,,,False,0.0,,,0.0,0.0,0.0,0.0,0.0,True,False,NO_DOMESTIC_IR_HTML_IN_ARCANA,READY,6.0,5.0,4.0,4.0,63.0,2.0,2.0,True,1.0,4.0,4.0,,,,,,,gdp_by_industry|input_output_requirements|price_labor_activity|wti_spot_price,4.0,True,True,True,True,True,False,True,CURRENT_REVISED_CONTEXT_ONLY,,,IFRS_ANNUAL_AND_COMPANY_Q_ANCHOR_READY,COMPANY_DISCLOSED_MONTHLY_QUANTITY_DSL_READY,False,,,,,,,,,NO_ARCANA_IR_HTML,0,0,0,1.0,0.0,True,False,True,,False,critical_gold_scope|critical_precision|critical_recall,False,False,l1_parser|accounting|forecast_observations|forecast_point_gate,False,l2_economics|market|dcf_inputs|terminal_authority,L0_SOURCE_READY,False,False,False
