ticker,quarter,kpi,value,score,filing_date,source,method,raw_text
FANG,2025Q1,realized_oil_price,70.95,95,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm,prose,average unhedged realized prices were $70.95 per barrel of oil
FANG,2025Q1,realized_gas_price,2.11,95,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm,prose,"realized prices were $70.95 per barrel of oil, $2.11 per Mcf of natural gas"
FANG,2025Q1,total_production,857.0,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table2,table,2025 Net production - MBOE/d | 2025 Net production - MBOE/d | 2025 Net production - MBOE/d | 857 - 900 (from 883 - 909) | 857 - 900 (from 883 - 909) | 857 - 900 (from 883 - 909) | 74.5 - 79.0 | 74.5 - 79.0 | 74.5 - 79.0
FANG,2025Q1,oil_production,480.0,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table2,table,2025 Oil production - MBO/d | 2025 Oil production - MBO/d | 2025 Oil production - MBO/d | 480 - 495 (from 485 - 498) | 480 - 495 (from 485 - 498) | 480 - 495 (from 485 - 498) | 41.0 - 43.5 | 41.0 - 43.5 | 41.0 - 43.5
FANG,2025Q1,total_production,485.0,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table2,table,Q2 2025 Oil production - MBO/d (total - MBOE/d) | Q2 2025 Oil production - MBO/d (total - MBOE/d) | Q2 2025 Oil production - MBO/d (total - MBOE/d) | 485 - 500 (866 - 900) | 485 - 500 (866 - 900) | 485 - 500 (866 - 900) | 40.0 - 43.0 (72.5 - 78.0) | 40.0 - 43.0 (72.5 - 78.0) | 40.0 - 43.0 (72.5 - 78.0)
FANG,2025Q1,oil_production,485.0,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table2,table,Q2 2025 Oil production - MBO/d (total - MBOE/d) | Q2 2025 Oil production - MBO/d (total - MBOE/d) | Q2 2025 Oil production - MBO/d (total - MBOE/d) | 485 - 500 (866 - 900) | 485 - 500 (866 - 900) | 485 - 500 (866 - 900) | 40.0 - 43.0 (72.5 - 78.0) | 40.0 - 43.0 (72.5 - 78.0) | 40.0 - 43.0 (72.5 - 78.0)
FANG,2025Q1,realized_oil_price,70.95,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table6,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 70.95 | | | | | $ | 69.48 | | | | | $ | 75.06 |
FANG,2025Q1,realized_gas_price,2.11,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table6,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | 2.11 | | | | | $ | 0.48 | | | | | $ | 0.99 |
FANG,2025Q1,realized_combined_price,47.77,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table6,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 47.77 | | | | | $ | 42.71 | | | | | $ | 50.07 |
FANG,2025Q1,realized_oil_price,70.06,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table6,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 70.06 | | | | | $ | 68.72 | | | | | $ | 74.13 |"
FANG,2025Q1,realized_gas_price,-2.0,80,2025-05-05,2025-05-05:EX-99.1:diamondbackex991-5x5x25.htm:table6,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 3.34 | | | | | $ | 0.82 | | | | | $ | 1.36 |"
FANG,2025Q1,oil_production,495.0,100,2025-05-05,2025-05-05:EX-99.2:diamondbackex992-5x5x25.htm,prose,oil production range is now 480 to 495 MBO/d
FANG,2025Q1,realized_oil_price,70.95,95,2025-04-16,2025-04-16:EX-99.1:diamondbackex991-4x16x25.htm,prose,realized prices of $70.95 per barrel of oil
FANG,2025Q1,realized_oil_price,70.95,80,2025-04-16,2025-04-16:EX-99.1:diamondbackex991-4x16x25.htm:table0,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 70.95 |
FANG,2025Q1,realized_gas_price,2.11,80,2025-04-16,2025-04-16:EX-99.1:diamondbackex991-4x16x25.htm:table0,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | 2.11 |
FANG,2025Q1,realized_combined_price,47.77,80,2025-04-16,2025-04-16:EX-99.1:diamondbackex991-4x16x25.htm:table0,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 47.77 |
FANG,2025Q1,realized_oil_price,70.06,80,2025-04-16,2025-04-16:EX-99.1:diamondbackex991-4x16x25.htm:table0,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 70.06 |"
FANG,2025Q1,realized_gas_price,-2.0,80,2025-04-16,2025-04-16:EX-99.1:diamondbackex991-4x16x25.htm:table0,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 3.34 |"
FANG,2024Q4,oil_production,498.0,100,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm,prose,oil production guidance of 485 - 498 MBO/d
FANG,2024Q4,realized_combined_price,42.71,95,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm,prose,realized price of $42.71 per BOE
FANG,2024Q4,realized_oil_price,69.48,95,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm,prose,average unhedged realized prices were $69.48 per barrel of oil
FANG,2024Q4,realized_gas_price,0.48,95,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm,prose,"realized prices were $69.48 per barrel of oil, $0.48 per Mcf of natural gas"
FANG,2024Q4,total_production,883.0,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table4,table,2025 Net production - MBOE/d | 2025 Net production - MBOE/d | 2025 Net production - MBOE/d | 883 - 909 | 883 - 909 | 883 - 909 | | |
FANG,2024Q4,oil_production,485.0,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table4,table,2025 Oil production - MBO/d | 2025 Oil production - MBO/d | 2025 Oil production - MBO/d | 485 - 498 | 485 - 498 | 485 - 498 | | |
FANG,2024Q4,total_production,470.0,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table4,table,Q1 2025 Oil production - MBO/d (total - MBOE/d) | Q1 2025 Oil production - MBO/d (total - MBOE/d) | Q1 2025 Oil production - MBO/d (total - MBOE/d) | 470 - 475 (860 - 875) | 470 - 475 (860 - 875) | 470 - 475 (860 - 875) | 30.0 - 31.0 (54.0 - 56.0) | 30.0 - 31.0 (54.0 - 56.0) | 30.0 - 31.0 (54.0 - 56.0)
FANG,2024Q4,oil_production,470.0,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table4,table,Q1 2025 Oil production - MBO/d (total - MBOE/d) | Q1 2025 Oil production - MBO/d (total - MBOE/d) | Q1 2025 Oil production - MBO/d (total - MBOE/d) | 470 - 475 (860 - 875) | 470 - 475 (860 - 875) | 470 - 475 (860 - 875) | 30.0 - 31.0 (54.0 - 56.0) | 30.0 - 31.0 (54.0 - 56.0) | 30.0 - 31.0 (54.0 - 56.0)
FANG,2024Q4,realized_oil_price,69.48,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table8,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 69.48 | | | | | $ | 76.42 | | | | | $ | 73.52 | | | | | $ | 75.68 |
FANG,2024Q4,realized_gas_price,0.48,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table8,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | 0.48 | | | | | $ | 1.29 | | | | | $ | 0.32 | | | | | $ | 1.32 |
FANG,2024Q4,realized_combined_price,42.71,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table8,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 42.71 | | | | | $ | 50.87 | | | | | $ | 46.12 | | | | | $ | 50.35 |
FANG,2024Q4,realized_oil_price,68.72,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table8,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 68.72 | | | | | $ | 75.59 | | | | | $ | 72.68 | | | | | $ | 74.72 |"
FANG,2024Q4,realized_gas_price,-2.0,80,2025-02-24,2025-02-24:EX-99.1:diamondbackex991-2x24x25.htm:table8,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 0.82 | | | | | $ | 1.31 | | | | | $ | 0.91 | | | | | $ | 1.48 |"
FANG,2024Q4,total_production,598.0,100,2025-02-24,2025-02-24:EX-99.2:diamondbackex992-2x24x25.htm,prose,production was 598 MBOE/d
FANG,2024Q4,realized_oil_price,69.48,95,2025-01-13,2025-01-13:8-K:fang-20250113.htm,prose,average unhedged realized prices were $69.48 per barrel of oil
FANG,2024Q4,realized_gas_price,0.48,95,2025-01-13,2025-01-13:8-K:fang-20250113.htm,prose,"realized prices were $69.48 per barrel of oil, $0.48 per Mcf of natural gas"
FANG,2024Q3,realized_combined_price,44.8,95,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm,prose,realized price of $44.80 per BOE
FANG,2024Q3,realized_oil_price,73.13,95,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm,prose,average unhedged realized prices were $73.13 per barrel of oil
FANG,2024Q3,total_production,587.0,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table2,table,2024 Net production - MBOE/d | 2024 Net production - MBOE/d | 2024 Net production - MBOE/d | 587 - 590 (from 462 - 470) | 587 - 590 (from 462 - 470) | 587 - 590 (from 462 - 470) | 48.75 - 49.25 | 48.75 - 49.25 | 48.75 - 49.25
FANG,2024Q3,oil_production,335.0,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table2,table,2024 Oil production - MBO/d | 2024 Oil production - MBO/d | 2024 Oil production - MBO/d | 335 - 337 (from 273 - 276) | 335 - 337 (from 273 - 276) | 335 - 337 (from 273 - 276) | 27.00 - 27.25 | 27.00 - 27.25 | 27.00 - 27.25
FANG,2024Q3,total_production,470.0,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table2,table,Q4 2024 Oil production - MBO/d (total - MBOE/d) | Q4 2024 Oil production - MBO/d (total - MBOE/d) | Q4 2024 Oil production - MBO/d (total - MBOE/d) | 470 - 475 (840 - 850) | 470 - 475 (840 - 850) | 470 - 475 (840 - 850) | 29.25 - 29.75 (52.50 - 53.00) | 29.25 - 29.75 (52.50 - 53.00) | 29.25 - 29.75 (52.50 - 53.00)
FANG,2024Q3,oil_production,470.0,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table2,table,Q4 2024 Oil production - MBO/d (total - MBOE/d) | Q4 2024 Oil production - MBO/d (total - MBOE/d) | Q4 2024 Oil production - MBO/d (total - MBOE/d) | 470 - 475 (840 - 850) | 470 - 475 (840 - 850) | 470 - 475 (840 - 850) | 29.25 - 29.75 (52.50 - 53.00) | 29.25 - 29.75 (52.50 - 53.00) | 29.25 - 29.75 (52.50 - 53.00)
FANG,2024Q3,realized_oil_price,73.13,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table6,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 73.13 | | | | | $ | 79.51 | | | | | $ | 81.57 |
FANG,2024Q3,realized_gas_price,-0.26,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table6,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | (0.26) | | | | | $ | 0.10 | | | | | $ | 1.62 |
FANG,2024Q3,realized_combined_price,44.8,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table6,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 44.80 | | | | | $ | 50.33 | | | | | $ | 54.37 |
FANG,2024Q3,realized_oil_price,72.32,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table6,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 72.32 | | | | | $ | 78.55 | | | | | $ | 80.51 |"
FANG,2024Q3,realized_gas_price,-2.0,80,2024-11-04,2024-11-04:EX-99.1:diamondbackex991-11x4x24.htm:table6,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 0.60 | | | | | $ | 1.03 | | | | | $ | 1.62 |"
FANG,2024Q4,oil_production,480.0,100,2024-11-04,2024-11-04:EX-99.2:diamondbackex992-11x4x24.htm,prose,oil production of 470 - 480 MBO/d
FANG,2024Q3,realized_oil_price,73.13,95,2024-10-10,2024-10-10:8-K:fang-20241010.htm,prose,average unhedged realized prices were $73.13 per barrel of oil
FANG,2024Q3,oil_production,321.0,100,2024-10-01,2024-10-01:EX-99.1:diamondbackex991-10x1x24.htm,prose,oil production guidance of 319 - 321 MBO/d
FANG,2024Q2,realized_combined_price,50.33,95,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm,prose,realized price of $50.33 per BOE
FANG,2024Q2,realized_oil_price,79.51,95,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm,prose,average unhedged realized prices were $79.51 per barrel of oil
FANG,2024Q2,realized_gas_price,0.1,95,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm,prose,"realized prices were $79.51 per barrel of oil, $0.10 per Mcf of natural gas"
FANG,2024Q2,total_production,462.0,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table2,table,Net production - MBOE/d | Net production - MBOE/d | Net production - MBOE/d | 462 - 470 (from 458 - 466) | 462 - 470 (from 458 - 466) | 462 - 470 (from 458 - 466) | 46.75 - 48.25 | 46.75 - 48.25 | 46.75 - 48.25
FANG,2024Q2,oil_production,273.0,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table2,table,Oil production - MBO/d | Oil production - MBO/d | Oil production - MBO/d | 273 - 276 (from 270 - 275) | 273 - 276 (from 270 - 275) | 273 - 276 (from 270 - 275) | 26.00 - 26.75 | 26.00 - 26.75 | 26.00 - 26.75
FANG,2024Q2,total_production,271.0,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table2,table,Q3 2024 oil production - MBO/d (total - MBOE/d) | Q3 2024 oil production - MBO/d (total - MBOE/d) | Q3 2024 oil production - MBO/d (total - MBOE/d) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 26.50 - 27.00 (47.50 - 48.50) | 26.50 - 27.00 (47.50 - 48.50) | 26.50 - 27.00 (47.50 - 48.50)
FANG,2024Q2,oil_production,271.0,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table2,table,Q3 2024 oil production - MBO/d (total - MBOE/d) | Q3 2024 oil production - MBO/d (total - MBOE/d) | Q3 2024 oil production - MBO/d (total - MBOE/d) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 26.50 - 27.00 (47.50 - 48.50) | 26.50 - 27.00 (47.50 - 48.50) | 26.50 - 27.00 (47.50 - 48.50)
FANG,2024Q2,realized_oil_price,79.51,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table6,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 79.51 | | | | | $ | 75.06 | | | | | $ | 71.33 |
FANG,2024Q2,realized_gas_price,0.1,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table6,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | 0.10 | | | | | $ | 0.99 | | | | | $ | 0.94 |
FANG,2024Q2,realized_combined_price,50.33,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table6,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 50.33 | | | | | $ | 50.07 | | | | | $ | 46.31 |
FANG,2024Q2,realized_oil_price,78.55,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table6,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 78.55 | | | | | $ | 74.13 | | | | | $ | 70.41 |"
FANG,2024Q2,realized_gas_price,-2.0,80,2024-08-05,2024-08-05:EX-99.1:diamondbackex991-8x5x24.htm:table6,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 1.03 | | | | | $ | 1.36 | | | | | $ | 1.08 |"
FANG,2023Q4,oil_production,276.1,100,2024-08-05,2024-08-05:EX-99.2:diamondbackex992-8x5x24.htm,prose,oil production was 276.1 MBO/d
FANG,2024Q2,realized_oil_price,79.51,95,2024-07-11,2024-07-11:8-K:fang-20240711.htm,prose,average unhedged realized prices were $79.51 per barrel of oil
FANG,2024Q2,realized_gas_price,0.1,95,2024-07-11,2024-07-11:8-K:fang-20240711.htm,prose,"realized prices were $79.51 per barrel of oil, $0.10 per Mcf of natural gas"
FANG,2024Q1,realized_combined_price,50.07,95,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm,prose,realized price of $50.07 per BOE
FANG,2024Q1,realized_oil_price,75.06,95,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm,prose,average unhedged realized prices were $75.06 per barrel of oil
FANG,2024Q1,realized_gas_price,0.99,95,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm,prose,"realized prices were $75.06 per barrel of oil, $0.99 per Mcf of natural gas"
FANG,2024Q1,total_production,458.0,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table2,table,Net production - MBOE/d | Net production - MBOE/d | Net production - MBOE/d | 458 - 466 | 458 - 466 | 458 - 466 | 46.00 - 48.00 | 46.00 - 48.00 | 46.00 - 48.00
FANG,2024Q1,oil_production,270.0,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table2,table,Oil production - MBO/d | Oil production - MBO/d | Oil production - MBO/d | 270 - 275 | 270 - 275 | 270 - 275 | 25.75 - 26.75 | 25.75 - 26.75 | 25.75 - 26.75
FANG,2024Q1,total_production,271.0,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table2,table,Q2 2024 oil production - MBO/d (total - MBOE/d) | Q2 2024 oil production - MBO/d (total - MBOE/d) | Q2 2024 oil production - MBO/d (total - MBOE/d) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 26.00 - 26.50 (46.50 - 47.25) | 26.00 - 26.50 (46.50 - 47.25) | 26.00 - 26.50 (46.50 - 47.25)
FANG,2024Q1,oil_production,271.0,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table2,table,Q2 2024 oil production - MBO/d (total - MBOE/d) | Q2 2024 oil production - MBO/d (total - MBOE/d) | Q2 2024 oil production - MBO/d (total - MBOE/d) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 271 - 275 (459 - 466) | 26.00 - 26.50 (46.50 - 47.25) | 26.00 - 26.50 (46.50 - 47.25) | 26.00 - 26.50 (46.50 - 47.25)
FANG,2024Q1,realized_oil_price,75.06,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table6,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 75.06 | | | | | $ | 76.42 | | | | | $ | 73.11 |
FANG,2024Q1,realized_gas_price,0.99,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table6,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | 0.99 | | | | | $ | 1.29 | | | | | $ | 1.46 |
FANG,2024Q1,realized_combined_price,50.07,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table6,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 50.07 | | | | | $ | 50.87 | | | | | $ | 49.72 |
FANG,2024Q1,realized_oil_price,74.13,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table6,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 74.13 | | | | | $ | 75.59 | | | | | $ | 72.05 |"
FANG,2024Q1,realized_gas_price,-2.0,80,2024-04-30,2024-04-30:EX-99.1:diamondbackex991-4x30x24.htm:table6,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 1.36 | | | | | $ | 1.31 | | | | | $ | 1.96 |"
FANG,2024Q1,oil_production,273.3,100,2024-04-30,2024-04-30:EX-99.2:diamondbackex992-4x30x24.htm,prose,oil production of 273.3 MBO/d
FANG,2024Q1,realized_oil_price,75.06,95,2024-04-10,2024-04-10:8-K:fang-20240410.htm,prose,average unhedged realized prices were $75.06 per barrel of oil
FANG,2024Q1,realized_gas_price,0.99,95,2024-04-10,2024-04-10:8-K:fang-20240410.htm,prose,"realized prices were $75.06 per barrel of oil, $0.99 per Mcf of natural gas"
FANG,2023Q4,oil_production,275.0,100,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm,prose,oil production guidance of 270 - 275 MBO/d
FANG,2023Q4,realized_combined_price,50.87,95,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm,prose,realized price of $50.87 per BOE
FANG,2023Q4,realized_oil_price,76.42,95,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm,prose,average unhedged realized prices were $76.42 per barrel of oil
FANG,2023Q4,realized_gas_price,1.29,95,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm,prose,"realized prices were $76.42 per barrel of oil, $1.29 per Mcf of natural gas"
FANG,2023Q4,total_production,458.0,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table4,table,Net production - MBOE/d | Net production - MBOE/d | Net production - MBOE/d | 458 - 466 | 458 - 466 | 458 - 466 | 45.50 - 49.00 | 45.50 - 49.00 | 45.50 - 49.00
FANG,2023Q4,oil_production,270.0,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table4,table,Oil production - MBO/d | Oil production - MBO/d | Oil production - MBO/d | 270 - 275 | 270 - 275 | 270 - 275 | 25.50 - 27.50 | 25.50 - 27.50 | 25.50 - 27.50
FANG,2023Q4,total_production,270.0,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table4,table,Q1 2024 oil production - MBO/d (total - MBOE/d) | Q1 2024 oil production - MBO/d (total - MBOE/d) | Q1 2024 oil production - MBO/d (total - MBOE/d) | 270 - 274 (458 - 464) | 270 - 274 (458 - 464) | 270 - 274 (458 - 464) | 25.00 - 25.50 (44.75 - 45.50) | 25.00 - 25.50 (44.75 - 45.50) | 25.00 - 25.50 (44.75 - 45.50)
FANG,2023Q4,oil_production,270.0,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table4,table,Q1 2024 oil production - MBO/d (total - MBOE/d) | Q1 2024 oil production - MBO/d (total - MBOE/d) | Q1 2024 oil production - MBO/d (total - MBOE/d) | 270 - 274 (458 - 464) | 270 - 274 (458 - 464) | 270 - 274 (458 - 464) | 25.00 - 25.50 (44.75 - 45.50) | 25.00 - 25.50 (44.75 - 45.50) | 25.00 - 25.50 (44.75 - 45.50)
FANG,2023Q4,realized_oil_price,76.42,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table8,table,Oil ($ per Bbl) | Oil ($ per Bbl) | Oil ($ per Bbl) | $ | 76.42 | | | | | $ | 80.37 | | | | | $ | 75.68 | | | | | $ | 93.85 |
FANG,2023Q4,realized_gas_price,1.29,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table8,table,Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | Natural gas ($ per Mcf) | $ | 1.29 | | | | | $ | 3.20 | | | | | $ | 1.32 | | | | | $ | 4.86 |
FANG,2023Q4,realized_combined_price,50.87,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table8,table,Combined ($ per BOE) | Combined ($ per BOE) | Combined ($ per BOE) | $ | 50.87 | | | | | $ | 55.76 | | | | | $ | 50.35 | | | | | $ | 67.90 |
FANG,2023Q4,realized_oil_price,75.59,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table8,table,"Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | Oil, hedged ($ per Bbl)(2) | $ | 75.59 | | | | | $ | 79.08 | | | | | $ | 74.72 | | | | | $ | 86.76 |"
FANG,2023Q4,realized_gas_price,-2.0,80,2024-02-20,2024-02-20:EX-99.1:diamondbackex991-2x20x24.htm:table8,table,"Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | Natural gas, hedged ($ per Mcf)(2) | $ | 1.31 | | | | | $ | 3.20 | | | | | $ | 1.48 | | | | | $ | 4.12 |"
FANG,2023Q4,total_production,462.6,100,2024-02-20,2024-02-20:EX-99.2:diamondbackex992-2x20x24.htm,prose,"total production, at 273.1 MBO/d and 462.6 MBOE/d"
FANG,2023Q4,oil_production,263.5,100,2024-02-20,2024-02-20:EX-99.2:diamondbackex992-2x20x24.htm,prose,oil production was approximately 263.5 MBO/d
FANG,2023Q4,oil_production,275.0,100,2024-02-12,2024-02-12:EX-99.2:ny20021341x1_ex99-2.htm,prose,oil production of 270 - 275 MBO/d
FANG,2023Q4,oil_production,270.0,80,2024-02-12,2024-02-12:EX-99.2:ny20021341x1_ex99-2.htm:table12,table,| • | On a stand-alone basis in 2024 Diamondback expects to generate oil production of 270 - 275 MBO/d (458 - 466 MBOE/d) with a total capital budget of approximately $2.3 - $2.55 billion
FANG,2023Q4,oil_production,190.0,80,2024-02-12,2024-02-12:EX-99.2:ny20021341x1_ex99-2.htm:table14,table,| • | Expected 2024 oil production of 190 - 200 MBO/d (350 - 365 MBOE/d)
FANG,2023Q4,oil_production,470.0,80,2024-02-12,2024-02-12:EX-99.2:ny20021341x1_ex99-2.htm:table16,table,"| • | On a pro forma basis in 2025, Diamondback expects to generate oil production of 470 - 480 MBO/d (800 - 825 MBOE/d) with a capital budget of approximately $4.1 - $4.4 billion"
FANG,2023Q4,realized_oil_price,76.42,95,2024-01-10,2024-01-10:8-K:fang-20240110.htm,prose,average unhedged realized prices were $76.42 per barrel of oil
