experiment,ticker,scenario,scenario_weight,enterprise_value_usd,pv_explicit_fcff_usd,pv_terminal_value_usd,fair_value,market_price,weighted_ev,weighted_explicit,weighted_terminal,weighted_fair_value
MARGIN_PREMIUM_PROXY_4Y_FADE,SM,BULL,0.2,43616927378.742,4576122532.843215,39040804845.89878,177.24274292832143,37.20000076293945,8723385475.7484,915224506.5686431,7808160969.179756,35.44854858566429
WACC_PLUS_100BP,AR,BEAR,0.2,72720267.21800846,455243263.1505981,-382522995.93258965,-8.88291138790196,37.93999862670898,14544053.443601692,91048652.63011962,-76504599.18651794,-1.7765822775803919
WACC_PLUS_100BP,AR,BASE,0.6,14147049508.220694,-595334383.5287207,14742383891.749414,36.54218201958679,37.93999862670898,8488229704.932416,-357200630.11723244,8845430335.049648,21.925309211752072
WACC_PLUS_100BP,AR,BULL,0.2,53452248970.59401,4980834727.072127,48471414243.52188,163.40026004271294,37.93999862670898,10690449794.118803,996166945.4144255,9694282848.704376,32.68005200854259
WACC_PLUS_100BP,CNX,BEAR,0.2,-8328257299.91005,-6995192159.572905,-1333065140.3371456,-75.56929685919064,36.36000061035156,-1665651459.9820101,-1399038431.914581,-266613028.06742913,-15.11385937183813
WACC_PLUS_100BP,CNX,BASE,0.6,11527355747.329426,5932745470.574895,5594610276.754531,64.7752798745604,36.36000061035156,6916413448.3976555,3559647282.344937,3356766166.0527186,38.865167924736234
WACC_PLUS_100BP,CNX,BULL,0.2,31854267872.11197,4421776390.908646,27432491481.203323,208.4511196317911,36.36000061035156,6370853574.422394,884355278.1817292,5486498296.240665,41.69022392635822
WACC_PLUS_100BP,COP,BEAR,0.2,75904174937.14156,18516700881.91849,57387474055.22307,48.854524930074255,134.8699951171875,15180834987.428312,3703340176.3836985,11477494811.044615,9.770904986014852
WACC_PLUS_100BP,COP,BASE,0.6,195657906970.54416,35349379337.86731,160308527632.67685,147.15077472308715,134.8699951171875,117394744182.32649,21209627602.720387,96185116579.60611,88.29046483385228
WACC_PLUS_100BP,COP,BULL,0.2,463672544092.37866,49207672798.170845,414464871294.2078,367.1425300644844,134.8699951171875,92734508818.47574,9841534559.634169,82892974258.84157,73.42850601289688
WACC_PLUS_100BP,DVN,BEAR,0.2,19784419814.994633,6211291302.961026,13573128512.033607,21.18027005953433,49.09999847412109,3956883962.9989266,1242258260.5922053,2714625702.4067216,4.236054011906866
WACC_PLUS_100BP,DVN,BASE,0.6,59025749117.82907,11943379560.386019,47082369557.443054,84.3301401960558,49.09999847412109,35415449470.69744,7166027736.231611,28249421734.46583,50.598084117633476
WACC_PLUS_100BP,DVN,BULL,0.2,129845591922.28036,17274180138.946693,112571411783.33366,198.2983455459935,49.09999847412109,25969118384.456074,3454836027.789339,22514282356.666733,39.6596691091987
WACC_PLUS_100BP,EOG,BEAR,0.2,24749735570.686302,8152936494.486657,16596799076.199644,38.80328297601013,153.0500030517578,4949947114.13726,1630587298.8973315,3319359815.239929,7.760656595202026
WACC_PLUS_100BP,EOG,BASE,0.6,104330044560.17372,22948339895.06822,81381704665.1055,188.21380927561978,153.0500030517578,62598026736.10423,13769003937.04093,48829022799.0633,112.92828556537187
WACC_PLUS_100BP,EOG,BULL,0.2,227544302973.14725,30717430033.315193,196826872939.83206,419.546251067601,153.0500030517578,45508860594.629456,6143486006.663039,39365374587.966415,83.90925021352021
WACC_PLUS_100BP,EQT,BEAR,0.2,-27846595642.292164,-23461430340.559826,-4385165301.732337,-59.443700085841805,53.720001220703125,-5569319128.458433,-4692286068.111965,-877033060.3464675,-11.888740017168361
WACC_PLUS_100BP,EQT,BASE,0.6,18889075662.29423,9460965653.871763,9428110008.422468,15.276228200343148,53.720001220703125,11333445397.37654,5676579392.323058,5656866005.053481,9.16573692020589
WACC_PLUS_100BP,EQT,BULL,0.2,78090960086.44835,11406673751.40707,66684286335.04128,109.92685448001104,53.720001220703125,15618192017.28967,2281334750.281414,13336857267.008257,21.98537089600221
WACC_PLUS_100BP,FANG,BEAR,0.2,33212768231.277138,903361160.6875873,32309407070.58955,47.35562937601608,210.72000122070312,6642553646.255428,180672232.13751745,6461881414.11791,9.471125875203217
WACC_PLUS_100BP,FANG,BASE,0.6,129273989340.0559,13073436287.51033,116200553052.54556,388.8297869547769,210.72000122070312,77564393604.03354,7844061772.506198,69720331831.52733,233.29787217286614
WACC_PLUS_100BP,FANG,BULL,0.2,231090093034.91968,20241135999.786076,210848957035.1336,750.7611452682938,210.72000122070312,46218018606.98394,4048227199.9572153,42169791407.026726,150.15222905365877
WACC_PLUS_100BP,MGY,BEAR,0.2,3016895743.0735507,1185105828.3277407,1831789914.74581,14.857295537596755,28.13999938964844,603379148.6147102,237021165.66554815,366357982.949162,2.971459107519351
WACC_PLUS_100BP,MGY,BASE,0.6,7025746319.607913,1780733324.2015145,5245012995.406399,36.53286136696962,28.13999938964844,4215447791.7647476,1068439994.5209086,3147007797.2438393,21.919716820181772
WACC_PLUS_100BP,MGY,BULL,0.2,15343618153.035143,2291175828.247947,13052442324.787195,81.50699423714568,28.13999938964844,3068723630.607029,458235165.6495895,2610488464.9574394,16.301398847429137
WACC_PLUS_100BP,MTDR,BEAR,0.2,40845460.75981146,397249540.6745352,-356404079.91472375,-30.00389544328241,58.380001068115234,8169092.151962292,79449908.13490705,-71280815.98294476,-6.000779088656483
WACC_PLUS_100BP,MTDR,BASE,0.6,23565313383.874866,4030119089.7035227,19535194294.171345,159.43726901395416,58.380001068115234,14139188030.324919,2418071453.8221135,11721116576.502806,95.66236140837249
WACC_PLUS_100BP,MTDR,BULL,0.2,50139645655.44115,5906681821.389107,44232963834.05204,373.43881271103305,58.380001068115234,10027929131.08823,1181336364.2778213,8846592766.810408,74.68776254220661
WACC_PLUS_100BP,NOG,BEAR,0.2,-544005143.3314108,876352168.247631,-1420357311.5790417,-28.9106690296823,27.34000015258789,-108801028.66628216,175270433.6495262,-284071462.31580836,-5.782133805936461
WACC_PLUS_100BP,NOG,BASE,0.6,7434963118.079802,1080323153.687937,6354639964.391865,46.51123816957498,27.34000015258789,4460977870.84788,648193892.2127622,3812783978.635119,27.906742901744988
WACC_PLUS_100BP,NOG,BULL,0.2,24749722344.28357,3116970521.162587,21632751823.120983,210.18053985761708,27.34000015258789,4949944468.856714,623394104.2325175,4326550364.624197,42.03610797152342
WACC_PLUS_100BP,OVV,BEAR,0.2,6123399111.99585,4252993016.83039,1870406095.1654592,-0.8953175594385312,66.82,1224679822.39917,850598603.366078,374081219.03309184,-0.17906351188770625
WACC_PLUS_100BP,OVV,BASE,0.6,17689381663.831352,6922214807.021411,10767166856.809942,40.26203825500986,66.82,10613628998.298811,4153328884.2128463,6460300114.085965,24.157222953005917
WACC_PLUS_100BP,OVV,BULL,0.2,39390552008.989136,8907316639.214787,30483235369.774353,117.48529062312547,66.82,7878110401.797828,1781463327.8429575,6096647073.954871,23.497058124625095
WACC_PLUS_100BP,PR,BEAR,0.2,-95872634.23549294,28236020.842369758,-124108655.0778627,-4.146078912060973,23.75,-19174526.84709859,5647204.1684739515,-24821731.01557254,-0.8292157824121946
WACC_PLUS_100BP,PR,BASE,0.6,22218322766.0181,1725717962.8796272,20492604803.138474,22.504478716358935,23.75,13330993659.61086,1035430777.7277763,12295562881.883083,13.502687229815361
WACC_PLUS_100BP,PR,BULL,0.2,47782775792.6372,3922949346.4918003,43859826446.1454,53.03692303730466,23.75,9556555158.527441,784589869.2983601,8771965289.22908,10.607384607460933
WACC_PLUS_100BP,RRC,BEAR,0.2,-8223188532.904357,-6871851885.13267,-1351336647.7716863,-38.37581354436755,41.060001373291016,-1644637706.5808716,-1374370377.026534,-270267329.55433726,-7.675162708873511
WACC_PLUS_100BP,RRC,BASE,0.6,9688967766.977081,3371307636.860623,6317660130.116459,37.64483518418605,41.060001373291016,5813380660.186249,2022784582.1163735,3790596078.0698752,22.58690111051163
WACC_PLUS_100BP,RRC,BULL,0.2,22056986770.742065,4379912899.391345,17677073871.35072,90.13571413880508,41.060001373291016,4411397354.148414,875982579.8782691,3535414774.270144,18.02714282776102
WACC_PLUS_100BP,SM,BEAR,0.2,3923990349.402306,463119086.3092459,3460871263.09306,11.68215025866733,37.20000076293945,784798069.8804612,92623817.26184918,692174252.618612,2.336430051733466
WACC_PLUS_100BP,SM,BASE,0.6,22953044928.913643,3458188504.972283,19494856423.94136,91.05298522102792,37.20000076293945,13771826957.348185,2074913102.9833696,11696913854.364817,54.631791132616755
WACC_PLUS_100BP,SM,BULL,0.2,43321426779.313995,5522540833.099814,37798885946.21418,176.01019986053646,37.20000076293945,8664285355.862799,1104508166.619963,7559777189.242836,35.20203997210729
WACC_PLUS_200BP,AR,BEAR,0.2,125151941.54956323,448507893.5903295,-323355952.0407663,-8.713687429641606,37.93999862670898,25030388.309912648,89701578.71806592,-64671190.408153266,-1.7427374859283213
WACC_PLUS_200BP,AR,BASE,0.6,11181830984.107538,-618341425.1734295,11800172409.280968,26.971897985087395,37.93999862670898,6709098590.464522,-371004855.10405767,7080103445.568581,16.183138791052436
WACC_PLUS_200BP,AR,BULL,0.2,41199242278.15993,4807650709.863192,36391591568.29674,123.85351049639141,37.93999862670898,8239848455.631986,961530141.9726384,7278318313.659348,24.77070209927828
WACC_PLUS_200BP,CNX,BEAR,0.2,-8007175485.193512,-6873732231.207621,-1133443253.9858913,-73.29980806143418,36.36000061035156,-1601435097.0387025,-1374746446.2415242,-226688650.79717827,-14.659961612286835
WACC_PLUS_200BP,CNX,BASE,0.6,10346354549.726677,5815666701.763344,4530687847.963332,56.42765984362639,36.36000061035156,6207812729.836006,3489400021.0580063,2718412708.7779994,33.85659590617583
WACC_PLUS_200BP,CNX,BULL,0.2,25323328908.972713,4289473029.1397357,21033855879.832977,162.28876431820512,36.36000061035156,5064665781.794543,857894605.8279471,4206771175.9665956,32.457752863641026
WACC_PLUS_200BP,COP,BEAR,0.2,66637077981.212746,17977753575.20466,48659324406.00809,41.24790706715899,134.8699951171875,13327415596.24255,3595550715.0409317,9731864881.201618,8.249581413431798
WACC_PLUS_200BP,COP,BASE,0.6,163424091016.95923,34311960697.681595,129112130319.27763,120.69261620931476,134.8699951171875,98054454610.17554,20587176418.608955,77467278191.56657,72.41556972558885
WACC_PLUS_200BP,COP,BULL,0.2,362270445446.5133,47566543452.38931,314703901994.124,283.90966668074014,134.8699951171875,72454089089.30266,9513308690.477863,62940780398.82481,56.78193333614803
WACC_PLUS_200BP,DVN,BEAR,0.2,17553840241.35273,6052386694.58745,11501453546.765278,17.590666625929725,49.09999847412109,3510768048.270546,1210477338.91749,2300290709.3530555,3.518133325185945
WACC_PLUS_200BP,DVN,BASE,0.6,49483478093.496925,11611921895.120308,37871556198.37662,68.97405550932882,49.09999847412109,29690086856.098156,6967153137.072185,22722933719.02597,41.38443330559729
WACC_PLUS_200BP,DVN,BULL,0.2,102037069479.16566,16758322065.372696,85278747413.79297,153.54694154999302,49.09999847412109,20407413895.833134,3351664413.074539,17055749482.758595,30.709388309998605
WACC_PLUS_200BP,EOG,BEAR,0.2,22050996067.235847,7947807097.849995,14103188969.385855,33.73645055633022,153.0500030517578,4410199213.447169,1589561419.569999,2820637793.877171,6.747290111266044
WACC_PLUS_200BP,EOG,BASE,0.6,88157106769.55536,22328095949.953423,65829010819.60193,157.84942419354698,153.0500030517578,52894264061.733215,13396857569.972054,39497406491.761154,94.70965451612818
WACC_PLUS_200BP,EOG,BULL,0.2,180397521427.3246,29788819636.47728,150608701790.8473,331.02905964748936,153.0500030517578,36079504285.46492,5957763927.295456,30121740358.16946,66.20581192949787
WACC_PLUS_200BP,EQT,BEAR,0.2,-26789930871.091213,-23054799339.334755,-3735131531.756458,-57.754328483321906,53.720001220703125,-5357986174.218243,-4610959867.866951,-747026306.3512917,-11.550865696664381
WACC_PLUS_200BP,EQT,BASE,0.6,16934826830.825619,9273076358.643793,7661750472.181827,12.15181961767739,53.720001220703125,10160896098.49537,5563845815.1862755,4597050283.309095,7.2910917706064335
WACC_PLUS_200BP,EQT,BULL,0.2,62511223056.74059,11069863599.327974,51441359457.41262,85.01832527561416,53.720001220703125,12502244611.34812,2213972719.865595,10288271891.482525,17.003665055122834
WACC_PLUS_200BP,FANG,BEAR,0.2,27971122594.184017,776220412.67507,27194902181.508945,28.722860527222135,210.72000122070312,5594224518.836803,155244082.535014,5438980436.301789,5.744572105444427
WACC_PLUS_200BP,FANG,BASE,0.6,104755638404.76477,12574194205.552696,92181444199.21207,301.6730432218594,210.72000122070312,62853383042.85886,7544516523.331617,55308866519.52724,181.00382593311565
WACC_PLUS_200BP,FANG,BULL,0.2,175200806778.5704,19538477803.74005,155662328974.83035,552.0883955178642,210.72000122070312,35040161355.71408,3907695560.7480106,31132465794.966072,110.41767910357285
WACC_PLUS_200BP,MGY,BEAR,0.2,2719277533.494079,1157581014.7122228,1561696518.7818563,13.248095351508296,28.13999938964844,543855506.6988158,231516202.94244456,312339303.75637126,2.649619070301659
WACC_PLUS_200BP,MGY,BASE,0.6,6005060486.781023,1735069219.468061,4269991267.312962,31.01408671119944,28.13999938964844,3603036292.0686135,1041041531.6808366,2561994760.3877773,18.608452026719664
WACC_PLUS_200BP,MGY,BULL,0.2,12323670441.985722,2223622638.4200034,10100047803.565718,65.17835485226125,28.13999938964844,2464734088.3971443,444724527.68400073,2020009560.7131436,13.035670970452252
WACC_PLUS_200BP,MTDR,BEAR,0.2,89945107.7626276,391476454.1444783,-301531346.3818507,-29.608498857350995,58.380001068115234,17989021.55252552,78295290.82889567,-60306269.276370145,-5.921699771470199
WACC_PLUS_200BP,MTDR,BASE,0.6,19573210683.50265,3909744432.3172255,15663466251.185427,127.28909942886084,58.380001068115234,11743926410.101591,2345846659.390335,9398079750.711256,76.3734596573165
WACC_PLUS_200BP,MTDR,BULL,0.2,39036701143.37703,5721754903.294218,33314946240.08281,284.0274498634695,58.380001068115234,7807340228.675406,1144350980.6588438,6662989248.016562,56.8054899726939
WACC_PLUS_200BP,NOG,BEAR,0.2,-340330056.31424713,866283231.6043935,-1206613287.9186406,-26.985412153288582,27.34000015258789,-68066011.26284944,173256646.3208787,-241322657.58372813,-5.397082430657717
WACC_PLUS_200BP,NOG,BASE,0.6,6182018008.974485,1044667935.1779151,5137350073.79657,34.66766307958075,27.34000015258789,3709210805.384691,626800761.106749,3082410044.2779417,20.80059784774845
WACC_PLUS_200BP,NOG,BULL,0.2,19556464850.289555,3019767103.118444,16536697747.17111,161.09081146902614,27.34000015258789,3911292970.057911,603953420.6236888,3307339549.434222,32.21816229380523
WACC_PLUS_200BP,OVV,BEAR,0.2,5792822696.844185,4174142274.2802186,1618680422.563966,-2.071668213720184,66.82,1158564539.368837,834828454.8560438,323736084.51279324,-0.41433364274403683
WACC_PLUS_200BP,OVV,BASE,0.6,15778176885.52987,6768225981.117767,9009950904.412102,33.461047959347965,66.82,9466906131.31792,4060935588.67066,5405970542.647261,20.07662877560878
WACC_PLUS_200BP,OVV,BULL,0.2,33341808384.05799,8670902836.636251,24670905547.421738,95.96093741872265,66.82,6668361676.811599,1734180567.3272505,4934181109.484347,19.19218748374453
WACC_PLUS_200BP,PR,BEAR,0.2,-77603687.73455064,28229243.503238898,-105832931.23778954,-4.124259724642351,23.75,-15520737.54691013,5645848.70064778,-21166586.24755791,-0.8248519449284702
WACC_PLUS_200BP,PR,BASE,0.6,18331086340.405834,1640704391.2374601,16690381949.168375,17.861827860352925,23.75,10998651804.2435,984422634.742476,10014229169.501024,10.717096716211755
WACC_PLUS_200BP,PR,BULL,0.2,37730570480.81336,3766231944.7360334,33964338536.07733,41.03125255937986,23.75,7546114096.162673,753246388.9472067,6792867707.2154665,8.206250511875972
WACC_PLUS_200BP,RRC,BEAR,0.2,-7909318942.73731,-6752300063.421995,-1157018879.3153157,-37.04372546623806,41.060001373291016,-1581863788.5474622,-1350460012.6843991,-231403775.86306316,-7.408745093247612
WACC_PLUS_200BP,RRC,BASE,0.6,8479885188.005411,3294648817.399807,5185236370.605604,32.51339034410125,41.060001373291016,5087931112.8032465,1976789290.4398842,3111141822.3633623,19.508034206460753
WACC_PLUS_200BP,RRC,BULL,0.2,18131996725.9433,4263604409.3509793,13868392316.59232,73.47773703860013,41.060001373291016,3626399345.1886597,852720881.8701959,2773678463.3184643,14.695547407720026
WACC_PLUS_200BP,SM,BEAR,0.2,3388703841.8408127,441778847.7445265,2946924994.0962863,9.449451998660933,37.20000076293945,677740768.3681626,88355769.54890531,589384998.8192573,1.8898903997321868
WACC_PLUS_200BP,SM,BASE,0.6,19177575218.13271,3344758533.3690314,15832816684.76368,75.30537242882792,37.20000076293945,11506545130.879625,2006855120.0214188,9499690010.858208,45.183223457296755
WACC_PLUS_200BP,SM,BULL,0.2,34476501082.749565,5348717770.076635,29127783312.672928,139.11771343757798,37.20000076293945,6895300216.549913,1069743554.0153271,5825556662.534586,27.823542687515598
WACC_PLUS_300BP,AR,BEAR,0.2,164815592.36957377,441939049.35695463,-277123456.98738086,-8.585672444875438,37.93999862670898,32963118.473914757,88387809.87139094,-55424691.397476174,-1.7171344889750877
WACC_PLUS_300BP,AR,BASE,0.6,9062809680.890167,-639548806.1903797,9702358487.080547,20.13272725212747,37.93999862670898,5437685808.534101,-383729283.71422786,5821415092.248328,12.079636351276482
WACC_PLUS_300BP,AR,BULL,0.2,33278224416.47755,4642564375.726203,28635660040.751347,98.28831516181964,37.93999862670898,6655644883.29551,928512875.1452407,5727132008.1502695,19.657663032363928
WACC_PLUS_300BP,CNX,BEAR,0.2,-7731977955.188016,-6756045844.067184,-975932111.1208318,-71.35464118217911,36.36000061035156,-1546395591.0376034,-1351209168.813437,-195186422.2241664,-14.270928236435822
WACC_PLUS_300BP,CNX,BASE,0.6,9459887335.71818,5702630538.566833,3757256797.1513467,50.161881716183125,36.36000061035156,5675932401.430907,3421578323.1400995,2254354078.2908077,30.097129029709873
WACC_PLUS_300BP,CNX,BULL,0.2,20946359134.41286,4162979641.230998,16783379493.181862,131.35121688889382,36.36000061035156,4189271826.882572,832595928.2461996,3356675898.6363726,26.270243377778765
WACC_PLUS_300BP,COP,BEAR,0.2,59266141592.51541,17461909534.437008,41804232058.0784,35.19769558590254,134.8699951171875,11853228318.503082,3492381906.8874016,8360846411.615681,7.0395391171805075
WACC_PLUS_300BP,COP,BASE,0.6,139958916149.70148,33319528955.548637,106639387194.15283,101.43193304709531,134.8699951171875,83975349689.82088,19991717373.32918,63983632316.4917,60.859159828257184
WACC_PLUS_300BP,COP,BULL,0.2,295476255949.33093,46000853251.444595,249475402697.88632,229.08366481797108,134.8699951171875,59095251189.86619,9200170650.28892,49895080539.57727,45.81673296359422
WACC_PLUS_300BP,DVN,BEAR,0.2,15775990459.20087,5899896424.521583,9876094034.679287,14.729627388479033,49.09999847412109,3155198091.840174,1179979284.9043167,1975218806.9358575,2.945925477695807
WACC_PLUS_300BP,DVN,BASE,0.6,42544973606.6315,11294482365.494343,31250491241.13716,57.80813261446975,49.09999847412109,25526984163.9789,6776689419.296605,18750294744.682297,34.68487956868185
WACC_PLUS_300BP,DVN,BULL,0.2,83765043333.2649,16265125925.34364,67499917407.92126,124.14232914912277,49.09999847412109,16753008666.652979,3253025185.068728,13499983481.584251,24.828465829824555
WACC_PLUS_300BP,EOG,BEAR,0.2,19888432539.879257,7750880161.836155,12137552378.043102,29.67627839965549,153.0500030517578,3977686507.9758515,1550176032.3672311,2427510475.6086206,5.935255679931099
WACC_PLUS_300BP,EOG,BASE,0.6,76278305542.34122,21733729289.10296,54544576253.23825,135.547199363018,153.0500030517578,45766983325.40473,13040237573.461775,32726745751.942947,81.32831961781079
WACC_PLUS_300BP,EOG,BULL,0.2,148909928298.5797,28901168078.890457,120008760219.68925,271.91169856894396,153.0500030517578,29781985659.715942,5780233615.778091,24001752043.93785,54.382339713788795
WACC_PLUS_300BP,EQT,BEAR,0.2,-25881475114.37033,-22660781722.78087,-3220693391.5894628,-56.30191008216169,53.720001220703125,-5176295022.874066,-4532156344.556174,-644138678.3178926,-11.260382016432338
WACC_PLUS_300BP,EQT,BASE,0.6,15461941968.743267,9091712430.293001,6370229538.450267,9.79700480071764,53.720001220703125,9277165181.24596,5455027458.1758,3822137723.07016,5.8782028804305835
WACC_PLUS_300BP,EQT,BULL,0.2,51963073022.57962,10747752327.911627,41215320694.66799,68.15418291703244,53.720001220703125,10392614604.515924,2149550465.5823255,8243064138.9335985,13.63083658340649
WACC_PLUS_300BP,FANG,BEAR,0.2,23883616742.882732,656457709.0990634,23227159033.78367,14.192776471859176,210.72000122070312,4776723348.576547,131291541.81981269,4645431806.756734,2.8385552943718353
WACC_PLUS_300BP,FANG,BASE,0.6,87405963957.00993,12098931646.180462,75307032310.82947,239.99919192234248,210.72000122070312,52443578374.205956,7259358987.708277,45184219386.49768,143.99951515340547
WACC_PLUS_300BP,FANG,BULL,0.2,140040042014.31445,18868709655.916985,121171332358.39746,427.1004723047786,210.72000122070312,28008008402.862892,3773741931.1833973,24234266471.679493,85.42009446095572
WACC_PLUS_300BP,MGY,BEAR,0.2,2478722910.694355,1131110219.575797,1347612691.1185582,11.947433862008978,28.13999938964844,495744582.138871,226222043.91515943,269522538.22371167,2.3894867724017956
WACC_PLUS_300BP,MGY,BASE,0.6,5246210879.102238,1691260050.3443809,3554950828.7578564,26.911041633361954,28.13999938964844,3147726527.4613423,1014756030.2066284,2132970497.2547138,16.146624980017172
WACC_PLUS_300BP,MGY,BULL,0.2,10268371703.196636,2159012550.139296,8109359153.05734,54.06550286111446,28.13999938964844,2053674340.6393273,431802510.0278592,1621871830.611468,10.813100572222893
WACC_PLUS_300BP,MTDR,BEAR,0.2,127248792.78314099,385842437.9105697,-258593645.12742874,-29.30809446342682,58.380001068115234,25449758.556628197,77168487.58211395,-51718729.025485754,-5.861618892685364
WACC_PLUS_300BP,MTDR,BASE,0.6,16689632574.158993,3794632630.899287,12894999943.259705,104.06781354801429,58.380001068115234,10013779544.495396,2276779578.5395722,7736999965.955822,62.44068812880857
WACC_PLUS_300BP,MTDR,BULL,0.2,31814182505.466297,5545119206.073673,26269063299.392624,225.86492965039915,58.380001068115234,6362836501.09326,1109023841.2147348,5253812659.878525,45.17298593007983
WACC_PLUS_300BP,NOG,BEAR,0.2,-181845281.68083096,856359827.2439284,-1038205108.9247594,-25.487320724261817,27.34000015258789,-36369056.336166196,171271965.4487857,-207641021.7849519,-5.097464144852363
WACC_PLUS_300BP,NOG,BASE,0.6,5265583999.318759,1010633825.0857031,4254950174.2330556,26.00498908891211,27.34000015258789,3159350399.591255,606380295.0514219,2552970104.539833,15.602993453347267
WACC_PLUS_300BP,NOG,BULL,0.2,16095031762.142624,2926907906.4439535,13168123855.69867,128.37130731793653,27.34000015258789,3219006352.428525,585381581.2887907,2633624771.1397343,25.674261463587307
WACC_PLUS_300BP,OVV,BEAR,0.2,5511962326.141784,4097876891.166295,1414085434.9754884,-3.071105153847863,66.82,1102392465.2283568,819575378.2332591,282817086.9950977,-0.6142210307695727
WACC_PLUS_300BP,OVV,BASE,0.6,14280651478.097172,6619994013.114511,7660657464.98266,28.132128798467587,66.82,8568390886.858303,3971996407.868706,4596394478.989596,16.87927727908055
WACC_PLUS_300BP,OVV,BULL,0.2,28895233414.69223,8444243386.781486,20450990027.910744,80.13787462664163,66.82,5779046682.938446,1688848677.3562973,4090198005.582149,16.027574925328327
WACC_PLUS_300BP,PR,BEAR,0.2,-63133764.35624718,28207829.327979065,-91341593.68422624,-4.106977832109138,23.75,-12626752.871249437,5641565.865595814,-18268318.73684525,-0.8213955664218275
WACC_PLUS_300BP,PR,BASE,0.6,15460005117.229145,1560034361.233512,13899970755.995634,14.43280367993031,23.75,9276003070.337486,936020616.7401072,8339982453.59738,8.659682207958186
WACC_PLUS_300BP,PR,BULL,0.2,30901197697.7863,3617160310.9303036,27284037386.856,32.874714102342026,23.75,6180239539.5572605,723432062.1860608,5456807477.371201,6.574942820468405
WACC_PLUS_300BP,RRC,BEAR,0.2,-7638353718.781319,-6636464409.951698,-1001889308.8296202,-35.89372700914841,41.060001373291016,-1527670743.7562637,-1327292881.9903398,-200377861.76592407,-7.178745401829682
WACC_PLUS_300BP,RRC,BASE,0.6,7564324273.710405,3220901252.8216605,4343423020.888745,28.627675330790726,41.060001373291016,4538594564.226243,1932540751.6929963,2606053812.533247,17.176605198474434
WACC_PLUS_300BP,RRC,BULL,0.2,15393868444.64599,4152117547.873234,11241750896.772757,61.856897829665876,41.060001373291016,3078773688.9291983,830423509.5746468,2248350179.3545513,12.371379565933175
WACC_PLUS_300BP,SM,BEAR,0.2,2961899398.5473013,421498556.33124495,2540400842.2160563,7.669236124650792,37.20000076293945,592379879.7094603,84299711.266249,508080168.4432113,1.5338472249301585
WACC_PLUS_300BP,SM,BASE,0.6,16394407482.160591,3236468441.7776494,13157939040.382942,63.69668498083162,37.20000076293945,9836644489.296354,1941881065.0665896,7894763424.229765,38.21801098849897
WACC_PLUS_300BP,SM,BULL,0.2,28503319449.960197,5182686628.278208,23320632821.681988,114.20336934363702,37.20000076293945,5700663889.99204,1036537325.6556416,4664126564.336398,22.840673868727407
TERMINAL_G_MINUS_100BP,AR,BEAR,0.2,-392131938.9925008,382034129.39033425,-774166068.382835,-10.383228349812484,37.93999862670898,-78426387.79850017,76406825.87806685,-154833213.67656702,-2.0766456699624967
TERMINAL_G_MINUS_100BP,AR,BASE,0.6,16904481628.699173,-292307450.3936988,17196789079.092873,45.44183254592485,37.93999862670898,10142688977.219503,-175384470.2362193,10318073447.455723,27.265099527554913
TERMINAL_G_MINUS_100BP,AR,BULL,0.2,56911234407.23701,5316714925.477118,51594519481.75989,174.56418365598898,37.93999862670898,11382246881.447403,1063342985.0954236,10318903896.351978,34.9128367311978
TERMINAL_G_MINUS_100BP,CNX,BEAR,0.2,-10088105913.078945,-7394695466.420392,-2693410446.658554,-88.00835921113378,36.36000061035156,-2017621182.6157892,-1478939093.2840786,-538682089.3317108,-17.601671842226757
TERMINAL_G_MINUS_100BP,CNX,BASE,0.6,13711592622.648785,6285237345.40477,7426355277.244015,80.21402754876355,36.36000061035156,8226955573.589271,3771142407.2428617,4455813166.346409,48.12841652925813
TERMINAL_G_MINUS_100BP,CNX,BULL,0.2,33759468229.471596,4645742759.600238,29113725469.871357,221.91756547309956,36.36000061035156,6751893645.89432,929148551.9200476,5822745093.974272,44.383513094619914
TERMINAL_G_MINUS_100BP,COP,BEAR,0.2,85390248402.24713,20347212247.020084,65043036155.22704,56.6408830756459,134.8699951171875,17078049680.449427,4069442449.404017,13008607231.04541,11.32817661512918
TERMINAL_G_MINUS_100BP,COP,BASE,0.6,210838598089.3519,37559417723.19549,173279180366.1564,159.6113885253249,134.8699951171875,126503158853.61113,22535650633.917294,103967508219.69383,95.76683311519494
TERMINAL_G_MINUS_100BP,COP,BULL,0.2,490561968377.4391,52051824327.80858,438510144049.6305,389.2139053897842,134.8699951171875,98112393675.48782,10410364865.561716,87702028809.9261,77.84278107795684
TERMINAL_G_MINUS_100BP,DVN,BEAR,0.2,22415164050.570908,6733725911.460034,15681438139.110872,25.413846235228366,49.09999847412109,4483032810.1141815,1346745182.292007,3136287627.8221745,5.082769247045674
TERMINAL_G_MINUS_100BP,DVN,BASE,0.6,63940554456.55643,12666588491.751057,51273965964.80537,92.23938599381465,49.09999847412109,38364332673.93385,7599953095.050633,30764379578.88322,55.34363159628879
TERMINAL_G_MINUS_100BP,DVN,BULL,0.2,137388356034.01274,18121941610.241726,119266414423.77101,210.43668495978878,49.09999847412109,27477671206.80255,3624388322.0483456,23853282884.754204,42.087336991957756
TERMINAL_G_MINUS_100BP,EOG,BEAR,0.2,29545980114.6737,9092490456.419321,20453489658.25438,47.80814147277034,153.0500030517578,5909196022.93474,1818498091.2838643,4090697931.650876,9.561628294554067
