experiment,ticker,weighted_enterprise_value_usd,weighted_explicit_fcff_usd,weighted_terminal_value_usd,fair_value,market_price,value_gap_pct,terminal_value_share_pct
WACC_PLUS_200BP,SM,19079586115.7977,3164954443.5856514,15914631672.212051,74.89665654454454,37.20000076293945,101.33509410881634,83.4118286194631
WACC_PLUS_300BP,AR,12126293810.303526,633171401.3024037,11493122409.001122,30.02016489466532,37.93999862670898,-20.874628409892082,94.77852498704586
WACC_PLUS_300BP,CNX,8318808637.275876,2902965082.572862,5415843554.703014,42.096444171052816,36.36000061035156,15.77679720684082,65.1035958494715
WACC_PLUS_300BP,COP,154923829198.19016,32684269930.5055,122239559267.68465,113.7154319090319,134.8699951171875,-15.685151608239146,78.90300665839253
WACC_PLUS_300BP,DVN,45435190922.47205,11209693889.26965,34225497033.202404,62.45927087620221,49.09999847412109,27.208294943476098,75.32816818488291
WACC_PLUS_300BP,EOG,79526655493.09653,20370647221.607098,59156008271.48942,141.6459150115307,153.0500030517578,-7.451217126974208,74.38513276422718
WACC_PLUS_300BP,EQT,14493484762.887817,3072421579.2019515,11421063183.685865,8.248657447404735,53.720001220703125,-84.64509072977127,78.80136054602114
WACC_PLUS_300BP,FANG,85228310125.64539,11164392460.711487,74063917664.93391,232.25816490873302,210.72000122070312,10.221224166315057,86.90060562710596
WACC_PLUS_300BP,MGY,5697145450.239541,1672780584.1496472,4024364866.0898933,29.34921232464186,28.13999938964844,4.29713205835478,70.63826790521358
WACC_PLUS_300BP,MTDR,16402065804.145283,3462971907.336421,12939093896.80886,101.75205516620304,58.380001068115234,74.29265725343714,78.88697711198532
WACC_PLUS_300BP,NOG,6341987695.683614,1363033841.7889981,4978953853.894615,36.179790772082214,27.34000015258789,32.332811156394904,78.5077816736118
WACC_PLUS_300BP,OVV,15449830035.025106,6480420463.458262,8969409571.566843,32.29263117363931,66.82,-51.67220716306598,58.0550695459626
WACC_PLUS_300BP,PR,15443615857.023497,1665094244.7917638,13778521612.231735,14.413229462004765,23.75,-39.312718054716775,89.21823580560957
WACC_PLUS_300BP,RRC,6089697509.399178,1435671379.2773032,4654026130.121874,22.36923936257793,41.060001373291016,-45.52060736868649,76.42458632696602
WACC_PLUS_300BP,SM,16129688258.997856,3062718101.98848,13066970157.009375,62.59253208215653,37.20000076293945,68.25949139365184,81.01192005195784
