period,metric,value,available,selected_concept,selected_context_ref,source_sha256
2023Q4,remaining_performance_obligation_usd,48100000000.0,True,RevenueRemainingPerformanceObligation,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,combined_depreciation_amortization_usd,347000000.0,True,DepreciationDepletionAndAmortization,c-1,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,depreciation_usd,219000000.0,True,Depreciation,c-1,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,intangible_amortization_usd,128000000.0,True,AmortizationOfIntangibleAssets,c-1,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,interest_expense_usd,95000000.0,True,InterestExpense,c-1,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2024Q1,accounts_receivable_usd,718000000.0,True,AccountsReceivableNetCurrent,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,inventory_usd,199000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,accounts_payable_usd,608000000.0,True,AccountsPayableCurrent,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,contract_assets_usd,1661000000.0,True,ContractWithCustomerAssetNet,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,contract_liabilities_usd,936000000.0,True,ContractWithCustomerLiabilityCurrent,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,cash_usd,10000000.0,True,CashAndCashEquivalentsAtCarryingValue,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,debt_current_usd,,False,,,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,debt_noncurrent_usd,2235000000.0,True,LongTermDebtNoncurrent,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,stockholders_equity_usd,4126000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,pension_liability_usd,214000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,shares_outstanding,39509640.0,True,CommonStockSharesOutstanding,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,remaining_performance_obligation_usd,48400000000.0,True,RevenueRemainingPerformanceObligation,c-8,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,combined_depreciation_amortization_usd,,False,,,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,depreciation_usd,53000000.0,True,Depreciation,c-1,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,intangible_amortization_usd,27000000.0,True,AmortizationOfIntangibleAssets,c-1,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q1,interest_expense_usd,21000000.0,True,InterestExpense,c-1,4fa47c55238b6f0d1cbaaa8e5eda90085126d50b324357ebebba460643ff2d3c
2024Q2,accounts_receivable_usd,706000000.0,True,AccountsReceivableNetCurrent,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,inventory_usd,198000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,accounts_payable_usd,652000000.0,True,AccountsPayableCurrent,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,contract_assets_usd,1694000000.0,True,ContractWithCustomerAssetNet,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,contract_liabilities_usd,886000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,cash_usd,11000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,debt_current_usd,,False,,,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,debt_noncurrent_usd,1715000000.0,True,LongTermDebtNoncurrent,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,stockholders_equity_usd,4178000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,pension_liability_usd,216000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,shares_outstanding,39260208.0,True,CommonStockSharesOutstanding,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,remaining_performance_obligation_usd,48500000000.0,True,RevenueRemainingPerformanceObligation,c-14,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,combined_depreciation_amortization_usd,,False,,,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,depreciation_usd,106000000.0,True,Depreciation,c-1,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,intangible_amortization_usd,54000000.0,True,AmortizationOfIntangibleAssets,c-1,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q2,interest_expense_usd,45000000.0,True,InterestExpense,c-1,be9966ba3f35be49eab21b4c8839977cef91e77537bd2cea51bbc6544200634d
2024Q3,accounts_receivable_usd,436000000.0,True,AccountsReceivableNetCurrent,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,inventory_usd,205000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,accounts_payable_usd,579000000.0,True,AccountsPayableCurrent,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,contract_assets_usd,1714000000.0,True,ContractWithCustomerAssetNet,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,contract_liabilities_usd,743000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,cash_usd,10000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,debt_current_usd,,False,,,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,debt_noncurrent_usd,1709000000.0,True,LongTermDebtNoncurrent,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,stockholders_equity_usd,4203000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,pension_liability_usd,219000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,shares_outstanding,39129037.0,True,CommonStockSharesOutstanding,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,remaining_performance_obligation_usd,49400000000.0,True,RevenueRemainingPerformanceObligation,c-14,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,combined_depreciation_amortization_usd,,False,,,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,depreciation_usd,160000000.0,True,Depreciation,c-1,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,intangible_amortization_usd,82000000.0,True,AmortizationOfIntangibleAssets,c-1,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q3,interest_expense_usd,68000000.0,True,InterestExpense,c-1,a97548189124c42ee0911ff7c7ced36c6a4efc1e1ea10025c2afdcd823b729e1
2024Q4,accounts_receivable_usd,212000000.0,True,AccountsReceivableNetCurrent,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,inventory_usd,208000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,accounts_payable_usd,598000000.0,True,AccountsPayableCurrent,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,contract_assets_usd,1683000000.0,True,ContractWithCustomerAssetNet,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,contract_liabilities_usd,774000000.0,True,ContractWithCustomerLiabilityCurrent,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,cash_usd,831000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,debt_current_usd,503000000.0,True,LongTermDebtAndCapitalLeaseObligationsCurrent,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,debt_noncurrent_usd,,False,,,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,stockholders_equity_usd,4666000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,pension_liability_usd,142000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,shares_outstanding,39129419.0,True,CommonStockSharesOutstanding,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,remaining_performance_obligation_usd,48700000000.0,True,RevenueRemainingPerformanceObligation,c-5,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,combined_depreciation_amortization_usd,326000000.0,True,DepreciationDepletionAndAmortization,c-1,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,depreciation_usd,217000000.0,True,Depreciation,c-1,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,intangible_amortization_usd,109000000.0,True,AmortizationOfIntangibleAssets,c-1,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2024Q4,interest_expense_usd,95000000.0,True,InterestExpense,c-1,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3
2025Q1,accounts_receivable_usd,387000000.0,True,AccountsReceivableNetCurrent,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,inventory_usd,215000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,accounts_payable_usd,602000000.0,True,AccountsPayableCurrent,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,contract_assets_usd,2017000000.0,True,ContractWithCustomerAssetNet,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,contract_liabilities_usd,647000000.0,True,ContractWithCustomerLiabilityCurrent,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,cash_usd,167000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,debt_current_usd,,False,,,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,debt_noncurrent_usd,2699000000.0,True,LongTermDebtNoncurrent,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,stockholders_equity_usd,4773000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,pension_liability_usd,142000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,shares_outstanding,39238707.0,True,CommonStockSharesOutstanding,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,remaining_performance_obligation_usd,48000000000.0,True,RevenueRemainingPerformanceObligation,c-8,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,combined_depreciation_amortization_usd,79000000.0,True,DepreciationDepletionAndAmortization,c-1,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,depreciation_usd,54000000.0,True,Depreciation,c-1,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,intangible_amortization_usd,25000000.0,True,AmortizationOfIntangibleAssets,c-1,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q1,interest_expense_usd,28000000.0,True,InterestExpense,c-1,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786
2025Q2,accounts_receivable_usd,377000000.0,True,AccountsReceivableNetCurrent,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,inventory_usd,215000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,accounts_payable_usd,650000000.0,True,AccountsPayableCurrent,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,contract_assets_usd,1811000000.0,True,ContractWithCustomerAssetNet,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,contract_liabilities_usd,969000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,cash_usd,343000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,debt_current_usd,,False,,,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,debt_noncurrent_usd,2700000000.0,True,LongTermDebtNoncurrent,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,stockholders_equity_usd,4882000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,pension_liability_usd,142000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,shares_outstanding,39240249.0,True,CommonStockSharesOutstanding,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,remaining_performance_obligation_usd,56900000000.0,True,RevenueRemainingPerformanceObligation,c-14,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,combined_depreciation_amortization_usd,162000000.0,True,DepreciationDepletionAndAmortization,c-1,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,depreciation_usd,110000000.0,True,Depreciation,c-1,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,intangible_amortization_usd,52000000.0,True,AmortizationOfIntangibleAssets,c-1,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q2,interest_expense_usd,56000000.0,True,InterestExpense,c-1,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84
2025Q3,accounts_receivable_usd,374000000.0,True,AccountsReceivableNetCurrent,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,inventory_usd,221000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,accounts_payable_usd,680000000.0,True,AccountsPayableCurrent,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,contract_assets_usd,1869000000.0,True,ContractWithCustomerAssetNet,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,contract_liabilities_usd,893000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,cash_usd,312000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,debt_current_usd,,False,,,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,debt_noncurrent_usd,2698000000.0,True,LongTermDebtNoncurrent,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,stockholders_equity_usd,4984000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,pension_liability_usd,142000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,shares_outstanding,39241108.0,True,CommonStockSharesOutstanding,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,remaining_performance_obligation_usd,55700000000.0,True,RevenueRemainingPerformanceObligation,c-14,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,combined_depreciation_amortization_usd,242000000.0,True,DepreciationDepletionAndAmortization,c-1,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,depreciation_usd,164000000.0,True,Depreciation,c-1,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,intangible_amortization_usd,78000000.0,True,AmortizationOfIntangibleAssets,c-1,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q3,interest_expense_usd,79000000.0,True,InterestExpense,c-1,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5
2025Q4,accounts_receivable_usd,339000000.0,True,AccountsReceivableNetCurrent,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,inventory_usd,219000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,accounts_payable_usd,556000000.0,True,AccountsPayableCurrent,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,contract_assets_usd,1758000000.0,True,ContractWithCustomerAssetNet,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,contract_liabilities_usd,1220000000.0,True,ContractWithCustomerLiabilityCurrent,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,cash_usd,774000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,debt_current_usd,,False,,,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,debt_noncurrent_usd,,False,,,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,stockholders_equity_usd,5073000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,pension_liability_usd,155000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,shares_outstanding,39241527.0,True,CommonStockSharesOutstanding,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,remaining_performance_obligation_usd,53100000000.0,True,RevenueRemainingPerformanceObligation,c-4,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,combined_depreciation_amortization_usd,329000000.0,True,DepreciationDepletionAndAmortization,c-1,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,depreciation_usd,225000000.0,True,Depreciation,c-1,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,intangible_amortization_usd,104000000.0,True,AmortizationOfIntangibleAssets,c-1,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2025Q4,interest_expense_usd,105000000.0,True,InterestExpense,c-1,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82
2026Q1,accounts_receivable_usd,406000000.0,True,AccountsReceivableNetCurrent,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,inventory_usd,230000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,accounts_payable_usd,692000000.0,True,AccountsPayableCurrent,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,contract_assets_usd,1989000000.0,True,ContractWithCustomerAssetNet,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,contract_liabilities_usd,822000000.0,True,ContractWithCustomerLiabilityCurrent,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,cash_usd,216000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,debt_current_usd,,False,,,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,debt_noncurrent_usd,2701000000.0,True,LongTermDebtNoncurrent,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,stockholders_equity_usd,5147000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,pension_liability_usd,155000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,shares_outstanding,39377769.0,True,CommonStockSharesOutstanding,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,remaining_performance_obligation_usd,54000000000.0,True,RevenueRemainingPerformanceObligation,c-8,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,combined_depreciation_amortization_usd,76000000.0,True,DepreciationDepletionAndAmortization,c-1,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,depreciation_usd,55000000.0,True,Depreciation,c-1,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,intangible_amortization_usd,21000000.0,True,AmortizationOfIntangibleAssets,c-1,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q1,interest_expense_usd,22000000.0,True,InterestExpense,c-1,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
2026Q2,accounts_receivable_usd,452000000.0,True,AccountsReceivableNetCurrent,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,inventory_usd,236000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,accounts_payable_usd,737000000.0,True,AccountsPayableCurrent,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,contract_assets_usd,2154000000.0,True,ContractWithCustomerAssetNet,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,contract_liabilities_usd,690000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,cash_usd,12000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,debt_current_usd,,False,,,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,debt_noncurrent_usd,2702000000.0,True,LongTermDebtNoncurrent,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
2026Q2,stockholders_equity_usd,5312000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,cc018dfd509fe4bc6db1fdd5fc2bd89cfb56c4f601faf2bd09e4fdfaa7400191
