ticker,subindustry,scenario,forecast_year,revenue_usd,growth_pct,operating_margin_pct,ebit_usd,nopat_usd,roic_pct,reinvestment_rate_pct,reinvestment_usd,fcff_usd,wacc_pct,discount_factor,pv_fcff_usd,terminal_reinvestment_rate_pct,terminal_fcff_usd,terminal_value_usd,pv_terminal_value_usd
EPD,midstream,BULL,3,67901591257.50001,7.25,16.580301469512058,11258288533.089346,11095124931.160515,11.776791264926409,61.561760218947924,6830354206.113748,4264770725.046767,5.140522159772316,1.162278993349664,3669317564.413503,,,,
EPD,midstream,BULL,4,71211793831.30313,4.875,16.580301469512058,11807130099.077452,11636012271.55459,11.776791264926409,41.394976698947744,4816724568.496722,6819287703.057868,5.140522159772316,1.2220262025611823,5580312180.512718,,,,
EPD,midstream,BULL,5,72992088677.08571,2.5,16.580301469512058,12102308351.554388,11926912578.343456,11.776791264926409,21.22819317894756,2531868042.414944,9395044535.928513,5.140522159772316,1.284844730302064,7312202256.314472,21.22819317894756,9629920649.326721,364697588834.36444,283845650943.84973
EQT,ep,BEAR,1,8740632450.0,-15.0,-20.0,-1748126490.0,-1366925376.7737544,2.0,-50.0,683462688.3868772,-2050388065.1606317,8.21496233922278,1.0821496233922279,-1894736199.9103734,,,,
EQT,ep,BEAR,2,7779162880.5,-11.0,-20.0,-1555832576.1,-1216563585.3286412,2.0,-50.0,608281792.6643206,-1824845377.992962,8.21496233922278,1.1710478074079407,-1558301348.9706893,,,,
EQT,ep,BEAR,3,7234621478.865,-7.0,-20.0,-1446924295.7729998,-1131404134.3556361,2.0,-50.0,565702067.1778181,-1697106201.5334542,8.21496233922278,1.2672489437607972,-1339205062.9744267,,,,
EQT,ep,BEAR,4,7017582834.499049,-3.0,-20.0,-1403516566.8998098,-1097462010.3249671,2.0,-50.0,548731005.1624836,-1646193015.4874506,8.21496233922278,1.3713529672349452,-1200415250.3543012,,,,
EQT,ep,BEAR,5,7087758662.84404,1.0,-20.0,-1417551732.568808,-1108436630.428217,2.0,50.0,-554218315.2141085,-554218315.2141085,8.21496233922278,1.4840090970311102,-373460187.22046286,50.0,-559760498.3662496,-7758328762.4831705,-5227952293.55695
EQT,ep,BASE,1,8826894507.655203,-14.161127648069428,13.333246988131787,1176911646.0875075,920271161.4178363,2.827381687448481,-50.0,-460135580.70891815,1380406742.1267545,6.7149623392227795,1.0671496233922277,1293545639.587777,,,,
EQT,ep,BASE,2,7933538131.251367,-10.120845736052072,13.333246988131787,1057798233.9373598,827131936.8173623,2.827381687448481,-50.0,-413565968.40868115,1240697905.2260435,6.7149623392227795,1.1388083187061735,1089470356.7283642,,,,
EQT,ep,BASE,3,7451134281.6764965,-6.080563824034714,13.333246988131787,993478137.1932865,776837651.490208,2.827381687448481,-50.0,-388418825.745104,1165256477.235312,6.7149623392227795,1.2152788684232292,958838755.0481981,,,,
EQT,ep,BASE,4,7299110136.687326,-2.040281912017357,13.333246988131787,973208382.4602848,760987973.4011129,2.827381687448481,-50.0,-380493986.7005565,1141481960.1016693,6.7149623392227795,1.2968843867543816,880172490.1310389,,,,
EQT,ep,BASE,5,7445092339.421073,2.0,13.333246988131787,992672550.1094906,776207732.8691351,2.827381687448481,70.73682371497792,549064695.6616668,227143037.2074684,6.7149623392227795,1.3839696849081986,164124286.5970256,70.73682371497792,231685897.95161775,4913844083.637138,3550543149.3342886
EQT,ep,BULL,1,12339716400.0,20.0,39.389361456672766,4860535495.524328,3800634194.1204715,13.97970029790827,143.06458345886375,5437361478.613596,-1636727284.4931245,5.7149623392227795,1.0571496233922277,-1548245629.829695,,,,
EQT,ep,BULL,2,14267797087.5,15.625,39.389361456672766,5619994166.700005,4394483286.951796,13.97970029790827,111.7692058272373,4911679070.0366955,-517195783.0848999,5.7149623392227795,1.117565326238329,-462787965.00044966,,,,
EQT,ep,BULL,3,15872924259.84375,11.25,39.389361456672766,6252243510.453754,4888862656.733871,13.97970029790827,80.47382819561085,3934254935.099392,954607721.6344795,5.7149623392227795,1.1814337637490615,808007821.450107,,,,
EQT,ep,BULL,4,16964187802.70801,6.875,39.389361456672766,6682085251.797451,5224971964.384326,13.97970029790827,49.17845056398441,2569560254.486791,2655411709.897535,5.7149623392227795,1.2489522584101826,2126111460.2392118,,,,
EQT,ep,BULL,5,17388292497.775707,2.5,39.389361456672766,6849137383.092386,5355596263.493934,13.97970029790827,17.88307293235797,957745185.7632583,4397851077.730676,5.7149623392227795,1.3203294096131968,3330874133.1597457,17.88307293235797,4507797354.673942,140213068740.44772,106195520390.26723
ET,midstream,BEAR,1,103361440000.00002,12.0,9.210725685570296,9520338703.05533,8911506052.694141,7.802200755236427,150.0,13367259079.04121,-4455753026.347069,8.587428971306306,1.085874289713063,-4103378327.0846934,,,,
ET,midstream,BEAR,2,112922373200.00002,9.25,9.210725685570296,10400970033.08795,9735820362.568352,7.802200755236427,118.55629315602891,11542427730.190891,-1806607367.6225395,8.587428971306306,1.1791229730598494,-1532161961.8133254,,,,
ET,midstream,BEAR,3,120262327458.00002,6.5,9.210725685570296,11077033085.238667,10368648686.135294,7.802200755236427,83.30982762315546,8638103347.269886,1730545338.865408,8.587428971306306,1.280379320855719,1351588010.4255576,,,,
ET,midstream,BEAR,4,124772164737.67503,3.75,9.210725685570296,11492421825.935118,10757473011.865368,7.802200755236427,48.06336209028199,5170403205.457215,5587069806.408153,8.587428971306306,1.3903309855974981,4018517794.888313,,,,
ET,midstream,BEAR,5,126019886385.05179,1.0,9.210725685570296,11607346044.19447,10865047741.984022,7.802200755236427,12.81689655740853,1392561930.0031433,9472485811.980879,8.587428971306306,1.5097246714517463,6274313450.062499,12.81689655740853,9567210670.100687,126092919041.23785,83520473252.90599
ET,midstream,BASE,1,103361440000.00002,12.0,10.5799230499046,10935560815.273315,10236223671.710125,8.349141876186199,143.7273456117322,14712252574.228754,-4476028902.518629,7.087428971306306,1.070874289713063,-4179789304.4177628,,,,
ET,midstream,BASE,2,113180776800.00002,9.5,10.5799230499046,11974439092.72428,11208664920.522585,8.349141876186199,113.78414860928798,12753683950.284548,-1545019029.761963,7.087428971306306,1.146771744368457,-1347276855.5287573,,,,
ET,midstream,BASE,3,121103431176.00003,7.0,10.5799230499046,12812649829.214981,11993271464.959167,8.349141876186199,83.84095160684379,10055272925.01382,1937998539.9453468,7.087428971306306,1.2280483772135817,1578112536.8551266,,,,
ET,midstream,BASE,4,126553085578.92003,4.5,10.5799230499046,13389219071.529655,12532968680.88233,8.349141876186199,53.89775460439957,6754988704.268213,5777979976.614117,7.087428971306306,1.315085433681874,4393615675.931698,,,,
ET,midstream,BASE,5,129084147290.49843,2.0,10.5799230499046,13657003452.960249,12783628054.499977,8.349141876186199,23.95455760195537,3062261545.9349236,9721366508.565054,7.087428971306306,1.4082911797060722,6902952066.059253,23.95455760195537,9915793838.736355,194907759787.1654,138400184987.20206
ET,midstream,BULL,1,103361440000.00002,12.0,11.315076884309105,11695426404.729029,10947495298.789465,8.636481728651178,138.94546850241673,15211048632.18307,-4263553333.3936043,6.087428971306306,1.060874289713063,-4018905326.235003,,,,
ET,midstream,BULL,2,113309978600.00002,9.625,11.315076884309105,12821111196.184196,12001191721.29795,8.636481728651178,111.4458445279801,13374829467.222534,-1373637745.9245834,6.087428971306306,1.1254542585741958,-1220518502.1600113,,,,
ET,midstream,BULL,3,121524952048.50002,7.25,11.315076884309105,13750641757.907549,12871278121.09205,8.636481728651178,83.94622055354345,10804951519.591917,2066326601.5001335,6.087428971306306,1.1939654871694418,1730641818.1306193,,,,
ET,midstream,BULL,4,127449293460.8644,4.875,11.315076884309105,14420985543.605545,13498752929.49529,8.636481728651178,56.4465965791068,7619586609.322568,5879166320.172723,6.087428971306306,1.2666472881427928,4641518104.691152,,,,
ET,midstream,BULL,5,130635525797.38599,2.5,11.315076884309105,14781510182.195679,13836221752.732668,8.636481728651178,28.946972604670158,4005167320.2849383,9831054432.44773,6.087428971306306,1.343753542125463,7316114245.844219,28.946972604670158,10076830793.25892,280892830878.5331,209035974286.05463
FANG,ep,BEAR,1,14222481382.18343,-6.541717819796097,35.059475391814544,4986327360.292005,4079722385.693458,8.3777912383599,-50.0,-2039861192.846729,6119583578.540187,7.420453693081896,1.0742045369308189,5696851361.310441,,,,
FANG,ep,BEAR,2,13560241636.392282,-4.6562883648470725,35.059475391814544,4754149579.581542,3889758746.930352,8.3777912383599,-50.0,-1944879373.465176,5834638120.395529,7.420453693081896,1.153915387162755,5056382976.8677635,,,,
FANG,ep,BEAR,3,13184506472.806602,-2.7708589098980485,35.059475391814544,4622418802.365827,3781979020.117494,8.3777912383599,-33.07385957781986,-1250846430.3762674,5032825450.493761,7.420453693081896,1.2395411441245137,4060232671.05703,,,,
FANG,ep,BEAR,4,13067766969.006712,-0.8854294549490243,35.059475391814544,4581490544.758577,3748492263.893381,8.3777912383599,-10.568769616684346,-396169511.47012687,4144661775.363508,7.420453693081896,1.3315207207309707,3112727958.967244,,,,
FANG,ep,BEAR,5,13198444638.69678,1.0,35.059475391814544,4627305450.206163,3785977186.5323153,8.3777912383599,11.936320344451167,451906365.15233666,3334070821.3799787,7.420453693081896,1.4303255992266026,2330987310.2898793,11.936320344451167,3367411529.593778,52448186538.9388,36668704361.64904
FANG,ep,BASE,1,18261600000.0,20.0,50.0,9130800000.0,7470654545.454545,15.746899375756083,127.00913064061352,9488413391.345295,-2017758845.89075,5.920453693081896,1.059204536930819,-1904975644.966047,,,,
FANG,ep,BASE,2,21092148000.0,15.5,50.0,10546074000.0,8628606000.0,15.746899375756083,98.43207624647549,8493316036.927959,135289963.07204056,5.920453693081896,1.1219142510548306,120588505.71230388,,,,
FANG,ep,BASE,3,23412284280.000004,11.0,50.0,11706142140.000002,9577752660.0,15.746899375756083,69.85502185233744,6690541213.605831,2887211446.394169,5.920453693081896,1.1883366647646185,2429624139.356213,,,,
FANG,ep,BASE,4,24934082758.200005,6.5,50.0,12467041379.100002,10200306582.900002,15.746899375756083,41.2779674581994,4210479231.926034,5989827350.973968,5.920453693081896,1.2586915867199215,4758772851.245566,,,,
FANG,ep,BASE,5,25432764413.364006,2.0,50.0,12716382206.682001,10404312714.558,15.746899375756083,12.700913064061353,1321442712.7890935,9082870001.768908,5.920453693081896,1.3332118392503922,6812773285.058596,12.700913064061353,9264527401.804287,236312634380.87894,177250626962.43936
FANG,ep,BULL,1,18261600000.0,20.0,50.0,9130800000.0,7470654545.454545,20.844265291007492,95.94965195836517,7168067035.375423,302587510.0791216,4.920453693081896,1.049204536930819,288397065.9946481,,,,
FANG,ep,BULL,2,21114975000.0,15.625,50.0,10557487500.0,8637944318.181818,20.844265291007492,74.9606655924728,6475060554.416277,2162883763.765541,4.920453693081896,1.1008301603162143,1964775168.5366716,,,,
FANG,ep,BULL,3,23490409687.5,11.25,50.0,11745204843.75,9609713053.977272,20.844265291007492,53.971679226580406,5186523504.087437,4423189549.889835,4.920453693081896,1.1549959985940528,3829614609.2922153,,,,
FANG,ep,BULL,4,25105375353.51563,6.875,50.0,12552687676.757814,10270380826.438211,20.844265291007492,32.982692860688026,3387448163.6071076,6882932662.831104,4.920453693081896,1.2118270418618218,5679797879.618475,,,,
FANG,ep,BULL,5,25733009737.353516,2.5,50.0,12866504868.676758,10527140347.099165,20.844265291007492,11.993706494795646,1262594315.5262854,9264546031.57288,4.920453693081896,1.2714544302968769,7286573400.3614,11.993706494795646,9496159682.3622,392329740060.8811,308567677072.9994
HAL,services,BEAR,1,20421582418.772205,-7.882257121330663,10.9898281458407,2244296812.484284,1830147137.069785,11.39946332841701,-50.0,-915073568.5348926,2745220705.6046777,8.458599060637539,1.0845859906063753,2531123146.8791766,,,,
HAL,services,BEAR,2,19265375148.950073,-5.661692840997997,10.9898281458407,2117231620.5211148,1726529827.6305752,11.39946332841701,-49.666310403265356,-857503663.3959638,2584033491.026539,8.458599060637539,1.1763267710196124,2196697001.792078,,,,
HAL,services,BEAR,3,18602428822.38023,-3.4411285606653315,10.9898281458407,2044374958.5319254,1667117716.6235735,11.39946332841701,-30.186759337057183,-503248812.9826011,2170366529.6061745,8.458599060637539,1.275827536223105,1701144134.2857492,,,,
HAL,services,BEAR,4,18375374220.89995,-1.2205642803326657,10.9898281458407,2019422048.0320187,1646769473.2633684,11.39946332841701,-10.707208270849009,-176323037.243072,1823092510.5064404,8.458599060637539,1.3837446722174276,1317506435.3346093,,,,
HAL,services,BEAR,5,18559127963.108948,1.0,10.9898281458407,2039616268.512339,1663237167.9960024,11.39946332841701,8.772342795359169,145904865.8764332,1517332302.1195693,8.458599060637539,1.5007900860632328,1011022338.3069706,8.772342795359169,1532505625.1407645,20546829406.99282,13690675063.619204
HAL,services,BASE,1,22219979623.95598,0.22995905975000674,13.32719405131007,2961299802.6461706,2414838503.38809,15.055002427183206,1.527459466461422,36885679.31975672,2377952824.0683336,6.95859906063754,1.0695859906063754,2223246045.622019,,,,
HAL,services,BASE,2,22369402164.240677,0.6724692948125051,13.32719405131007,2981213634.546309,2431077550.8426843,15.055002427183206,4.466749826611116,108590152.28704734,2322487398.555637,6.95859906063754,1.1440141913014212,2030121143.7889543,,,,
HAL,services,BASE,3,22618816419.327377,1.1149795298750034,13.32719405131007,3014453556.3133435,2458183567.8899674,15.055002427183206,7.406040186760808,182054062.90228164,2276129504.9876857,6.95859906063754,1.2236215520708822,1860158070.2264662,,,,
HAL,services,BASE,4,22971102170.008404,1.5574897649375017,13.32719405131007,3061403361.921718,2496469525.363229,15.055002427183206,10.345330546910501,258268024.40171373,2238201500.961515,6.95859906063754,1.308768469899045,1710158482.908871,,,,
HAL,services,BASE,5,23430524213.408573,2.0,13.32719405131007,3122631429.1601524,2546398915.8704934,15.055002427183206,13.284620907060196,338279442.75488573,2208119473.1156077,6.95859906063754,1.3998404203513604,1577407996.663912,13.284620907060196,2252281862.5779204,45421737773.82072,32447796987.04503
HAL,services,BULL,1,26602800000.0,20.0,17.18901141062403,4572758327.545489,3728927704.711963,21.415655378973256,93.3896238339584,3482431556.4707613,246496148.24120188,5.95859906063754,1.0595859906063754,232634397.23295897,,,,
HAL,services,BULL,2,30759487500.0,15.625,17.18901141062403,5287251816.224472,4311572658.573208,21.415655378973256,72.96064362028,3145751161.85103,1165821496.722178,5.95859906063754,1.1227224714892938,1038387959.9164994,,,,
HAL,services,BULL,3,34219929843.75,11.25,17.18901141062403,5882067645.549726,4796624582.662694,21.415655378973256,52.531663406601595,2519746680.642675,2276877902.020019,5.95859906063754,1.1896210021290214,1913952341.0776823,,,,
HAL,services,BULL,4,36572550020.50781,6.875,17.18901141062403,6286459796.181269,5126392522.720754,21.415655378973256,32.102683192923195,1645709550.7947466,3480682971.9260073,5.95859906063754,1.260505747987028,2761338436.9603267,,,,
HAL,services,BULL,5,37486863771.02051,2.5,17.18901141062403,6443621291.085801,5254552335.788773,21.415655378973256,11.6737029792448,613400832.5689511,4641151503.219822,5.95859906063754,1.3356142316458652,3474919174.453969,11.6737029792448,4757180290.800317,137546451826.1739,102983667414.71199
KMI,midstream,BEAR,1,16916569349.048365,-3.4662785377290284,21.144587207841166,3576938758.58446,2779903491.725966,4.60967073934367,-50.0,-1389951745.862983,4169855237.588949,7.606857137616917,1.076068571376169,3875083194.982806,,,,
KMI,midstream,BEAR,2,16519079212.921402,-2.3497089032967713,21.144587207841166,3492891110.1085277,2714583851.8778234,4.60967073934367,-50.0,-1357291925.9389117,4071875777.8167353,7.606857137616917,1.1579235703035495,3516532422.5581603,,,,
KMI,midstream,BEAR,3,16315375960.292032,-1.2331392688645142,21.144587207841166,3449818898.2111015,2681109252.4140625,4.60967073934367,-26.75113557112953,-717227170.9233834,3398336423.3374457,7.606857137616917,1.2460051620593335,2727385509.158605,,,,
KMI,midstream,BEAR,4,16296357186.178871,-0.1165696344322571,21.144587207841166,3445797456.9328823,2677983893.1597943,4.60967073934367,-2.528806091014961,-67721019.80662446,2745704912.9664187,7.606857137616917,1.340786994664519,2047830806.7519906,,,,
KMI,midstream,BEAR,5,16459320758.04066,1.0,21.144587207841166,3480255431.502211,2704763732.0913925,4.60967073934367,21.69352338909961,586758552.8411298,2118005179.2502627,7.606857137616917,1.4427787458683963,1468004144.9983056,21.69352338909961,2139185231.0427651,32378257717.471485,22441595989.81567
KMI,midstream,BASE,1,19541215010.141987,11.511156186612581,27.04489493637857,5284901068.784739,4107287243.6750956,5.2816385480989005,150.0,6160930865.512643,-2053643621.8375473,6.106857137616917,1.0610685713761692,-1935448544.267071,,,,
KMI,midstream,BASE,2,21325985920.627113,9.133367139959436,27.04489493637857,5767590486.380488,4482420867.132662,5.2816385480989005,150.0,6723631300.698993,-2241210433.566331,6.106857137616917,1.1258665131622645,-1990653782.9883199,,,,
KMI,midstream,BASE,3,22766679553.662582,6.7555780933062906,27.04489493637857,6157224565.790027,4785234309.282467,5.2816385480989005,127.90686132313857,6120643011.961173,-1335408702.6787062,6.106857137616917,1.1946215726813532,-1117850818.3820534,,,,
KMI,midstream,BASE,4,23763356757.44944,4.377789046653145,27.04489493637857,6426774868.4090185,4994721772.730922,5.2816385480989005,82.88694894179967,4139972485.548431,854749287.1824908,6.106857137616917,1.2675754054601558,674318295.7799653,,,,
KMI,midstream,BASE,5,24238623892.59843,2.0,27.04489493637857,6555310365.777199,5094616208.18554,5.2816385480989005,37.86703656046077,1929180182.1687787,3165436026.016762,6.106857137616917,1.344984424583176,2353511288.428312,37.86703656046077,3228744746.537097,78618384773.19518,58453007585.98732
KMI,midstream,BULL,1,19626880000.0,12.0,28.012152819478445,5497911619.2956505,4272833486.7352066,5.5008635246266095,150.0,6409250230.10281,-2136416743.3676033,5.106857137616917,1.0510685713761692,-2032614047.7879407,,,,
KMI,midstream,BULL,2,21515967200.0,9.625,28.012152819478445,6027085612.652858,4684093709.833471,5.5008635246266095,150.0,7026140564.750208,-2342046854.9167366,5.106857137616917,1.1047451417347411,-2119988372.3761895,,,,
KMI,midstream,BULL,3,23075874822.0,7.25,28.012152819478445,6464049319.570189,5023690503.796397,5.5008635246266095,131.79748902227345,6621097940.25405,-1597407436.457653,5.106857137616917,1.1611628978578978,-1375696243.3130915,,,,
KMI,midstream,BULL,4,24200823719.572502,4.875,28.012152819478445,6779171723.899237,5268595415.856472,5.5008635246266095,88.62244951497698,4669158312.565793,599437103.290679,5.106857137616917,1.2204618281865134,491155961.98644227,,,,
KMI,midstream,BULL,5,24805844312.561813,2.5,28.012152819478445,6948651016.996717,5400310301.252884,5.5008635246266095,45.4474100076805,2454301164.2974043,2946009136.9554796,5.106857137616917,1.2827890701711462,2296565511.3996496,45.4474100076805,3019659365.3793664,115835245507.15569,90299526399.69194
MGY,ep,BEAR,1,1122047600.0,-15.0,36.124830084648764,405337788.9688794,335781286.2579764,19.190474407380897,-50.0,-167890643.1289882,503671929.3869646,8.283254391053909,1.082832543910539,465142955.1313677,,,,
MGY,ep,BEAR,2,998622364.0,-11.0,36.124830084648764,360750632.1823027,298845344.769599,19.190474407380897,-50.0,-149422672.3847995,448268017.15439856,8.283254391053909,1.1725263181517696,382309556.9069995,,,,
MGY,ep,BEAR,3,928718798.52,-7.0,36.124830084648764,335498087.92954147,277926170.63572705,19.190474407380897,-36.47643018823814,-101377545.6067846,379303716.24251163,8.283254391053909,1.2696496558863386,298746756.2283714,,,,
MGY,ep,BEAR,4,900857234.5644,-3.0,36.124830084648764,325433145.29165524,269588385.51665527,19.190474407380897,-15.632755794959202,-42144093.95939188,311732479.47604716,8.283254391053909,1.3748179667585447,226744548.7427179,,,,
MGY,ep,BEAR,5,909865806.910044,1.0,36.124830084648764,328687476.7445718,272284269.3718218,19.190474407380897,5.210918598319735,14188511.632995266,258095757.73882654,8.283254391053909,1.4886976363590698,173370166.94004783,5.210918598319735,260676715.3162148,3579124129.4057574,2404198167.573689
MGY,ep,BASE,1,1309073722.431082,-0.8319554298391874,45.488414931776006,595476886.6222963,493292262.3266231,30.673019822640263,-2.712336231156175,-13379744.756574962,506672007.0831981,6.78325439105391,1.0678325439105392,474486388.3130031,,,,
MGY,ep,BASE,2,1307450908.607465,-0.12396657237939057,45.488414931776006,594738694.3366392,492680744.81720406,30.673019822640263,-0.40415509492120105,-1991194.3318744514,494671939.1490785,6.78325439105391,1.1402663418344536,433821398.56312275,,,,
MGY,ep,BASE,3,1315086713.2802188,0.5840222850804063,45.488414931776006,598212100.8495613,495558110.1612366,30.673019822640263,1.9040260413137733,9435555.467312342,486122554.69392425,6.78325439105391,1.217613508536649,399242084.0321947,,,,
MGY,ep,BASE,4,1332077780.1498652,1.2920111425402032,45.488414931776006,605941067.8485616,501960776.1622816,30.673019822640263,4.212207177548747,21143627.841987025,480817148.32029456,6.78325439105391,1.3002073303205268,369800367.30123925,,,,
MGY,ep,BASE,5,1358719335.7528625,2.0,45.488414931776006,618059889.2055328,511999991.6855271,30.673019822640263,6.520388313783722,33384387.624436736,478615604.06109035,6.78325439105391,1.388403701147299,344723659.0233728,6.520388313783722,488187916.1423123,10206187591.765285,7351023036.982302
MGY,ep,BULL,1,1584067200.0,20.0,50.0,792033600.0,656119582.7412835,35.0,57.14285714285714,374925475.852162,281194106.88912153,5.78325439105391,1.0578325439105392,265821002.11212835,,,,
MGY,ep,BULL,2,1831577700.0,15.625,50.0,915788850.0,758638267.5446091,35.0,44.642857142857146,338677798.0109862,419960469.53362286,5.78325439105391,1.1190096909562428,375296543.8348869,,,,
MGY,ep,BULL,3,2037630191.25,11.25,50.0,1018815095.625,843985072.6433775,35.0,32.142857142857146,271280916.2068,572704156.4365776,5.78325439105391,1.1837248680447885,483815261.38125217,,,,
MGY,ep,BULL,4,2177717266.8984375,6.875,50.0,1088858633.4492188,902009046.3876098,35.0,19.642857142857142,177180348.39756623,724828697.9900436,5.78325439105391,1.252182688453986,578852195.1896311,,,,
MGY,ep,BULL,5,2232160198.570898,2.5,50.0,1116080099.285449,924559272.5472999,35.0,7.142857142857142,66039948.039092846,858519324.508207,5.78325439105391,1.3245995987680181,648134972.4903265,7.142857142857142,879982307.6209121,26802136015.371075,20234141728.790474
MPC,refining,BEAR,1,162458400000.0,20.0,4.116299052098086,6687273579.253718,5503742568.6121025,9.003600141742982,150.0,8255613852.918155,-2751871284.306052,7.873720721411169,1.0787372072141117,-2551011744.012136,,,,
MPC,refining,BEAR,2,187233306000.0,15.25,4.116299052098086,7707082800.08991,6343063310.325448,9.003600141742982,150.0,9514594965.488173,-3171531655.1627245,7.873720721411169,1.1636739622281014,-2725446953.449188,,,,
MPC,refining,BEAR,3,206892803130.0,10.5,4.116299052098086,8516326494.099351,7009084957.90962,9.003600141742982,116.62001682326304,8173996057.070998,-1164911099.161378,7.873720721411169,1.2552984001217218,-927995366.717922,,,,
MPC,refining,BEAR,4,218789139309.97504,5.75,4.116299052098086,9006015267.510065,7412107342.989425,9.003600141742982,63.86334254607261,4733619502.3359375,2678487840.653487,7.873720721411169,1.3541370903676486,1978003453.052362,,,,
MPC,refining,BEAR,5,220977030703.0748,1.0,4.116299052098086,9096075420.185165,7486228416.419319,9.003600141742982,11.106668268882194,831470556.0624864,6654757860.3568325,7.873720721411169,1.4607580630482406,4555687918.963117,11.106668268882194,6721305438.960402,97782637837.23413,66939652986.19401
MPC,refining,BASE,1,162458400000.0,20.0,6.450869821050619,10479979897.361698,8625205892.31606,14.031673591020162,142.5346725054906,12293908971.536972,-3668703079.220913,6.373720721411169,1.0637372072141118,-3448881034.094041,,,,
MPC,refining,BASE,2,187639452000.0,15.5,6.450869821050619,12104376781.45276,9962112805.625048,14.031673591020162,110.4643711917552,11004585268.147032,-1042472462.5219841,6.373720721411169,1.1315368460116781,-921289011.6626614,,,,
MPC,refining,BASE,3,208279791720.00003,11.0,6.450869821050619,13435858227.412565,11057945214.243803,14.031673591020162,78.39406987801982,8668773298.327435,2389171915.9163685,6.373720721411169,1.203657844436327,1984926137.406779,,,,
MPC,refining,BASE,4,221817978181.80002,6.5,6.450869821050619,14309189012.194382,11776711653.169651,14.031673591020162,46.32376856428444,5455416650.697426,6321295002.472225,6.373720721411169,1.2803756338820564,4937062870.609517,,,,
MPC,refining,BASE,5,226254337745.43604,2.0,6.450869821050619,14595372792.43827,12012245886.233044,14.031673591020162,14.25346725054906,1712161533.4496536,10300084352.78339,6.373720721411169,1.3619832009706967,7562563433.559558,14.25346725054906,10506086039.83906,240209348265.138,176367335583.8301
MPC,refining,BULL,1,162458400000.0,20.0,10.778877847519949,17511192489.03535,14412016255.482672,24.488376775524095,81.67139938809588,11770495355.892553,2641520899.5901184,5.373720721411169,1.0537372072141118,2506811832.690065,,,,
MPC,refining,BULL,2,187842525000.0,15.625,10.778877847519949,20247316315.44712,16663893795.401836,24.488376775524095,63.805780771949905,10632527543.164658,6031366252.237179,5.373720721411169,1.110362101867396,5431891310.135394,,,,
MPC,refining,BULL,3,208974809062.5,11.25,10.778877847519949,22525139400.93492,18538581847.384544,24.488376775524095,45.94016215580393,8516654562.074893,10021927285.30965,5.373720721411169,1.170029860218141,8565531210.836925,,,,
MPC,refining,BULL,4,223341827185.5469,6.875,10.778877847519949,24073742734.749203,19813109349.392235,24.488376775524095,28.07454353965796,5562440010.855165,14250669338.537071,5.373720721411169,1.2329039972633815,11558620436.11555,,,,
MPC,refining,BULL,5,228925372865.18555,2.5,10.778877847519949,24675586303.11793,20308437083.12704,24.488376775524095,10.208924923511985,2073273094.9551067,18235163988.171936,5.373720721411169,1.2991568148394306,14036153126.307322,10.208924923511985,18691043087.87623,650412649657.1249,500642141293.39935
MTDR,ep,BEAR,1,3458776729.4963202,-3.7074139638463146,-4.5805134973867645,-158429734.93905145,-125159490.60185064,2.0,-50.0,62579745.30092532,-187739235.90277597,7.745821698485839,1.0774582169848583,-174242706.53217757,,,,
MTDR,ep,BEAR,2,3371250292.734351,-2.530560472884736,-4.5805134973867645,-154420574.68938777,-121992254.00461635,2.0,-50.0,60996127.002308175,-182988381.0069245,7.745821698485839,1.16091620934819,-157624107.17795515,,,,
MTDR,ep,BEAR,3,3325613442.1435013,-1.3537069819231573,-4.5805134973867645,-152330172.58829165,-120340836.3447504,2.0,-50.0,60170418.1723752,-180511254.5171256,7.745821698485839,1.2508387089931214,-144312174.8785904,,,,
MTDR,ep,BEAR,4,3319731978.675183,-0.17685349096157865,-4.5805134973867645,-152060771.36028144,-120128009.37462234,2.0,-8.842674548078932,10622528.910083603,-130750538.28470595,7.745821698485839,1.3477264451273707,-97015636.04203744,,,,
MTDR,ep,BEAR,5,3352929298.4619346,1.0,-4.5805134973867645,-153581379.07388425,-121329289.46836856,2.0,50.0,-60664644.73418429,-60664644.73418427,7.745821698485839,1.4521189325502784,-41776636.45473048,50.0,-61271291.181526124,-908285067.7076007,-625489446.7303917
MTDR,ep,BASE,1,4028440125.863728,12.15205483000792,42.68789823538322,1719656421.402052,1358528572.9076211,26.1338665390112,46.499261071330565,631705747.8449361,726822825.062685,6.245821698485839,1.0624582169848584,684095443.4192524,,,,
MTDR,ep,BASE,2,4415736016.159797,9.61404112250594,42.68789823538322,1884984896.9214594,1489138068.567953,26.1338665390112,36.787672073531965,547819229.3869061,941318839.181047,6.245821698485839,1.1288174628386445,833898190.0704358,,,,
MTDR,ep,BASE,3,4728194707.237467,7.07602741500396,42.68789823538322,2018366944.9963055,1594509886.5470815,26.1338665390112,27.076083075733376,431730821.5322697,1162779065.0148118,6.245821698485839,1.199321388868918,969530832.8582637,,,,
MTDR,ep,BASE,4,4942760831.169286,4.53801370750198,42.68789823538322,2109960713.6279266,1666868963.766062,26.1338665390112,17.364494077934783,289443362.5000907,1377425601.2659712,6.245821698485839,1.2742288644094746,1080987599.4327924,,,,
