ticker,subindustry,scenario,variable,raw_value,clipped_value,lower_bound,upper_bound,hit_lower_bound,hit_upper_bound,boundary_hit,boundary_side,same_boundary_all_three_scenarios
OVV,ep,BEAR,operating_margin,,9.318229843517631,-20.0,50.0,False,False,False,NONE,False
OVV,ep,BEAR,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
OVV,ep,BEAR,roic,,4.673447903866864,2.0,35.0,False,False,False,NONE,False
OVV,ep,BEAR,wacc,,9.556340874834936,3.0,20.0,False,False,False,NONE,False
OVV,ep,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
OVV,ep,BASE,growth,,-9.266864438867056,-15.0,20.0,False,False,False,NONE,False
OVV,ep,BASE,operating_margin,,19.311086124067188,-20.0,50.0,False,False,False,NONE,False
OVV,ep,BASE,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
OVV,ep,BASE,roic,,12.489576022447302,2.0,35.0,False,False,False,NONE,False
OVV,ep,BASE,wacc,,8.056340874834937,3.0,20.0,False,False,False,NONE,False
OVV,ep,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
OVV,ep,BULL,growth,,20.0,-15.0,20.0,False,True,True,UPPER,False
OVV,ep,BULL,operating_margin,,27.39447067836396,-20.0,50.0,False,False,False,NONE,False
OVV,ep,BULL,reinvestment_rate,,79.53758304023418,-50.0,150.0,False,False,False,NONE,False
OVV,ep,BULL,roic,,25.145345427309472,2.0,35.0,False,False,False,NONE,False
OVV,ep,BULL,wacc,,7.056340874834937,3.0,20.0,False,False,False,NONE,False
OVV,ep,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
PR,ep,BEAR,growth,,-8.072226181564403,-15.0,20.0,False,False,False,NONE,False
PR,ep,BEAR,operating_margin,,-2.261171945864199,-20.0,50.0,False,False,False,NONE,False
PR,ep,BEAR,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
PR,ep,BEAR,roic,,2.0,2.0,35.0,True,False,True,LOWER,False
PR,ep,BEAR,wacc,,8.300062718082774,3.0,20.0,False,False,False,NONE,False
PR,ep,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
PR,ep,BASE,growth,,20.0,-15.0,20.0,False,True,True,UPPER,False
PR,ep,BASE,operating_margin,,35.30303962215461,-20.0,50.0,False,False,False,NONE,False
PR,ep,BASE,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
PR,ep,BASE,roic,,10.119341583764465,2.0,35.0,False,False,False,NONE,False
PR,ep,BASE,wacc,,6.800062718082775,3.0,20.0,False,False,False,NONE,False
PR,ep,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
PR,ep,BULL,growth,,20.0,-15.0,20.0,False,True,True,UPPER,False
PR,ep,BULL,operating_margin,,42.865308037931584,-20.0,50.0,False,False,False,NONE,False
PR,ep,BULL,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
PR,ep,BULL,roic,,13.128763372272234,2.0,35.0,False,False,False,NONE,False
PR,ep,BULL,wacc,,5.800062718082775,3.0,20.0,False,False,False,NONE,False
PR,ep,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
PSX,refining,BEAR,growth,,20.0,-15.0,20.0,False,True,True,UPPER,True
PSX,refining,BEAR,operating_margin,,2.308620461720376,-10.0,20.0,False,False,False,NONE,False
PSX,refining,BEAR,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
PSX,refining,BEAR,roic,,5.511723258723026,2.0,35.0,False,False,False,NONE,False
PSX,refining,BEAR,wacc,,8.217358221700078,3.0,20.0,False,False,False,NONE,False
PSX,refining,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
PSX,refining,BASE,growth,,20.0,-15.0,20.0,False,True,True,UPPER,True
PSX,refining,BASE,operating_margin,,4.720919975556704,-10.0,20.0,False,False,False,NONE,False
PSX,refining,BASE,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
PSX,refining,BASE,roic,,10.920077218748204,2.0,35.0,False,False,False,NONE,False
PSX,refining,BASE,wacc,,6.717358221700079,3.0,20.0,False,False,False,NONE,False
PSX,refining,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
PSX,refining,BULL,growth,,20.0,-15.0,20.0,False,True,True,UPPER,True
PSX,refining,BULL,operating_margin,,7.718194835411318,-10.0,20.0,False,False,False,NONE,False
PSX,refining,BULL,reinvestment_rate,,99.25082519794476,-50.0,150.0,False,False,False,NONE,False
PSX,refining,BULL,roic,,20.150965959338087,2.0,35.0,False,False,False,NONE,False
PSX,refining,BULL,wacc,,5.717358221700079,3.0,20.0,False,False,False,NONE,False
PSX,refining,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
RRC,ep,BEAR,growth,,-15.0,-15.0,20.0,True,False,True,LOWER,False
RRC,ep,BEAR,operating_margin,,-20.0,-20.0,50.0,True,False,True,LOWER,False
RRC,ep,BEAR,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
RRC,ep,BEAR,roic,,2.0,2.0,35.0,True,False,True,LOWER,False
RRC,ep,BEAR,wacc,,8.61335421238221,3.0,20.0,False,False,False,NONE,False
RRC,ep,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
RRC,ep,BASE,growth,,-8.082438792071633,-15.0,20.0,False,False,False,NONE,False
RRC,ep,BASE,operating_margin,,29.5948182195258,-20.0,50.0,False,False,False,NONE,False
RRC,ep,BASE,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
RRC,ep,BASE,roic,,10.773810787933591,2.0,35.0,False,False,False,NONE,False
RRC,ep,BASE,wacc,,7.113354212382211,3.0,20.0,False,False,False,NONE,False
RRC,ep,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
RRC,ep,BULL,growth,,20.0,-15.0,20.0,False,True,True,UPPER,False
RRC,ep,BULL,operating_margin,,42.55541645597442,-20.0,50.0,False,False,False,NONE,False
RRC,ep,BULL,reinvestment_rate,,88.2960161058156,-50.0,150.0,False,False,False,NONE,False
RRC,ep,BULL,roic,,22.65107859003698,2.0,35.0,False,False,False,NONE,False
RRC,ep,BULL,wacc,,6.113354212382211,3.0,20.0,False,False,False,NONE,False
RRC,ep,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
SLB,services,BEAR,growth,,-11.84065795210793,-15.0,20.0,False,False,False,NONE,False
SLB,services,BEAR,operating_margin,,14.468599153203806,-10.0,30.0,False,False,False,NONE,False
SLB,services,BEAR,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
SLB,services,BEAR,roic,,11.568010805034245,2.0,35.0,False,False,False,NONE,False
SLB,services,BEAR,wacc,,8.710396704517155,3.0,20.0,False,False,False,NONE,False
SLB,services,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
SLB,services,BASE,growth,,1.4345538212909847,-15.0,20.0,False,False,False,NONE,False
SLB,services,BASE,operating_margin,,16.606785714084978,-10.0,30.0,False,False,False,NONE,False
SLB,services,BASE,reinvestment_rate,,9.382085201088614,-50.0,150.0,False,False,False,NONE,False
SLB,services,BASE,roic,,15.290351670698232,2.0,35.0,False,False,False,NONE,False
SLB,services,BASE,wacc,,7.210396704517156,3.0,20.0,False,False,False,NONE,False
SLB,services,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
SLB,services,BULL,growth,,9.19610981471766,-15.0,20.0,False,False,False,NONE,False
SLB,services,BULL,operating_margin,,19.05234262963374,-10.0,30.0,False,False,False,NONE,False
SLB,services,BULL,reinvestment_rate,,51.20268736741076,-50.0,150.0,False,False,False,NONE,False
SLB,services,BULL,roic,,17.96020929278559,2.0,35.0,False,False,False,NONE,False
SLB,services,BULL,wacc,,6.210396704517156,3.0,20.0,False,False,False,NONE,False
SLB,services,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
SM,ep,BEAR,growth,,-9.953936098962766,-15.0,20.0,False,False,False,NONE,False
SM,ep,BEAR,operating_margin,,16.015807050387657,-20.0,50.0,False,False,False,NONE,False
SM,ep,BEAR,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
SM,ep,BEAR,roic,,11.66562330237142,2.0,35.0,False,False,False,NONE,False
SM,ep,BEAR,wacc,,8.440000000000001,3.0,20.0,False,False,False,NONE,False
SM,ep,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
SM,ep,BASE,growth,,20.0,-15.0,20.0,False,True,True,UPPER,False
SM,ep,BASE,operating_margin,,38.90377317506272,-20.0,50.0,False,False,False,NONE,False
SM,ep,BASE,reinvestment_rate,,80.20207999616576,-50.0,150.0,False,False,False,NONE,False
SM,ep,BASE,roic,,24.93700911616774,2.0,35.0,False,False,False,NONE,False
SM,ep,BASE,wacc,,6.94,3.0,20.0,False,False,False,NONE,False
SM,ep,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
SM,ep,BULL,growth,,20.0,-15.0,20.0,False,True,True,UPPER,False
SM,ep,BULL,operating_margin,,45.42850702162408,-20.0,50.0,False,False,False,NONE,False
SM,ep,BULL,reinvestment_rate,,58.28449493926655,-50.0,150.0,False,False,False,NONE,False
SM,ep,BULL,roic,,34.314443353829084,2.0,35.0,False,False,False,NONE,False
SM,ep,BULL,wacc,,5.94,3.0,20.0,False,False,False,NONE,False
SM,ep,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
VLO,refining,BEAR,growth,,20.0,-15.0,20.0,False,True,True,UPPER,True
VLO,refining,BEAR,operating_margin,,1.4533672333744423,-10.0,20.0,False,False,False,NONE,False
VLO,refining,BEAR,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
VLO,refining,BEAR,roic,,3.8542633921823928,2.0,35.0,False,False,False,NONE,False
VLO,refining,BEAR,wacc,,8.711064975693033,3.0,20.0,False,False,False,NONE,False
VLO,refining,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
VLO,refining,BASE,growth,,20.0,-15.0,20.0,False,True,True,UPPER,True
VLO,refining,BASE,operating_margin,,4.171670748738388,-10.0,20.0,False,False,False,NONE,False
VLO,refining,BASE,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
VLO,refining,BASE,roic,,12.446855305986848,2.0,35.0,False,False,False,NONE,False
VLO,refining,BASE,wacc,,7.211064975693032,3.0,20.0,False,False,False,NONE,False
VLO,refining,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
VLO,refining,BULL,growth,,20.0,-15.0,20.0,False,True,True,UPPER,True
VLO,refining,BULL,operating_margin,,8.332002902707972,-10.0,20.0,False,False,False,NONE,False
VLO,refining,BULL,reinvestment_rate,,58.65577349268858,-50.0,150.0,False,False,False,NONE,False
VLO,refining,BULL,roic,,34.09724023585333,2.0,35.0,False,False,False,NONE,False
VLO,refining,BULL,wacc,,6.2110649756930325,3.0,20.0,False,False,False,NONE,False
VLO,refining,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
WMB,midstream,BEAR,growth,,-5.0,-5.0,12.0,True,False,True,LOWER,False
WMB,midstream,BEAR,operating_margin,,24.69076952030749,0.0,40.0,False,False,False,NONE,False
WMB,midstream,BEAR,reinvestment_rate,,-50.0,-50.0,150.0,True,False,True,LOWER,False
WMB,midstream,BEAR,roic,,4.885911530680434,2.0,20.0,False,False,False,NONE,False
WMB,midstream,BEAR,wacc,,7.629756015840589,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
WMB,midstream,BASE,growth,,6.25,-5.0,12.0,False,False,False,NONE,False
WMB,midstream,BASE,operating_margin,,29.17203497733144,0.0,40.0,False,False,False,NONE,False
WMB,midstream,BASE,reinvestment_rate,,97.09431422498268,-50.0,150.0,False,False,False,NONE,False
WMB,midstream,BASE,roic,,6.437040160269092,2.0,20.0,False,False,False,NONE,False
WMB,midstream,BASE,wacc,,6.129756015840589,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
WMB,midstream,BULL,growth,,12.0,-5.0,12.0,False,True,True,UPPER,False
WMB,midstream,BULL,operating_margin,,36.42037607045988,0.0,40.0,False,False,False,NONE,False
WMB,midstream,BULL,reinvestment_rate,,150.0,-50.0,150.0,False,True,True,UPPER,False
WMB,midstream,BULL,roic,,7.840092696367856,2.0,20.0,False,False,False,NONE,False
WMB,midstream,BULL,wacc,,5.129756015840589,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
XOM,integrated,BEAR,growth,,15.0,-10.0,15.0,False,True,True,UPPER,True
XOM,integrated,BEAR,operating_margin,,11.609929337732837,-5.0,30.0,False,False,False,NONE,False
XOM,integrated,BEAR,reinvestment_rate,,140.7251072576865,-50.0,150.0,False,False,False,NONE,False
XOM,integrated,BEAR,roic,,10.659078747428484,2.0,30.0,False,False,False,NONE,False
XOM,integrated,BEAR,wacc,,8.049686652331498,3.0,20.0,False,False,False,NONE,False
XOM,integrated,BEAR,terminal_growth,,1.0,0.0,3.0,False,False,False,NONE,False
XOM,integrated,BASE,growth,,15.0,-10.0,15.0,False,True,True,UPPER,True
XOM,integrated,BASE,operating_margin,,14.353335290416052,-5.0,30.0,False,False,False,NONE,False
XOM,integrated,BASE,reinvestment_rate,,106.81343301859305,-50.0,150.0,False,False,False,NONE,False
XOM,integrated,BASE,roic,,14.043177506886185,2.0,30.0,False,False,False,NONE,False
XOM,integrated,BASE,wacc,,6.549686652331499,3.0,20.0,False,False,False,NONE,False
XOM,integrated,BASE,terminal_growth,,2.0,0.0,3.0,False,False,False,NONE,False
XOM,integrated,BULL,growth,,15.0,-10.0,15.0,False,True,True,UPPER,True
XOM,integrated,BULL,operating_margin,,17.441149537868878,-5.0,30.0,False,False,False,NONE,False
XOM,integrated,BULL,reinvestment_rate,,70.75618299935088,-50.0,150.0,False,False,False,NONE,False
XOM,integrated,BULL,roic,,21.199560750948947,2.0,30.0,False,False,False,NONE,False
XOM,integrated,BULL,wacc,,5.549686652331499,3.0,20.0,False,False,False,NONE,False
XOM,integrated,BULL,terminal_growth,,2.5,0.0,3.0,False,False,False,NONE,False
