ticker,subindustry,scenario,forecast_year,growth_pct,forecast_normalized_roic_pct,reinvestment_rate_pct,nopat_usd,reinvestment_usd,fcff_usd,fundamental_growth_reconstructed_pct,reinvestment_plausibility_status,fcff_identity_error_usd,growth_reinvestment_roic_gap_pct_points
FANG,ep,BULL,2,15.625,22.954078410784263,68.07069192836371,8637944318.181818,5879908465.773143,2758035852.408675,15.625,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BULL,3,11.25,22.954078410784263,49.01089818842187,9609713053.977272,4709806681.084287,4899906372.892985,11.25,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BULL,4,6.875,22.954078410784263,29.95110444848003,10270380826.438211,3076092488.583175,7194288337.855036,6.875,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BULL,5,2.5,22.954078410784263,10.891310708538192,10527140347.099165,1146543563.926456,9380596783.172709,2.4999999999999996,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
HAL,services,BEAR,1,2.018694150644519,10.576478706548373,19.08663749679423,1942796971.0173194,370814615.1567742,1571982355.8605452,2.018694150644519,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BEAR,2,1.7640206129833893,10.576478706548373,16.678713794329344,1977068310.054482,329749564.95237094,1647318745.102111,1.7640206129833893,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BEAR,3,1.5093470753222595,10.576478706548373,14.270790091864457,2006909132.769413,286401789.6719803,1720507343.0974326,1.5093470753222593,WITHIN_REFERENCE_RANGE,0.0,2.220446049250313e-16
HAL,services,BEAR,4,1.2546735376611298,10.576478706548373,11.862866389399574,2032089290.583175,241064037.4551797,1791025253.1279953,1.2546735376611298,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BEAR,5,1.0,10.576478706548373,9.45494268693469,2052410183.4890072,194054206.5496967,1858355976.9393106,1.0000000000000002,WITHIN_REFERENCE_RANGE,0.0,-2.220446049250313e-16
HAL,services,BASE,1,3.625756986536174,14.216627513592615,25.503636379792344,2490534924.0980186,635176970.9536959,1855357953.1443229,3.625756986536174,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BASE,2,3.2193177399021304,14.216627513592615,22.644735798445296,2570713156.7279644,582131202.4769205,1988581954.2510438,3.21931773990213,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
HAL,services,BASE,3,2.8128784932680873,14.216627513592615,19.785835217098253,2643024194.2371783,522944411.81980693,2120079782.4173713,2.8128784932680873,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BASE,4,2.4064392466340436,14.216627513592615,16.926934635751206,2706626965.7453346,458148977.325329,2248477988.420006,2.4064392466340436,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BASE,5,2.0,14.216627513592615,14.068034054404158,2760759505.060241,388384587.3320744,2372374917.7281666,2.0000000000000004,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
HAL,services,BULL,1,7.808407795378681,20.326622590601414,38.41468379990052,3367843298.1531186,1293746353.8616614,2074096944.2914572,7.808407795378681,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BULL,2,6.481305846534011,20.326622590601414,31.885798133187286,3586123522.738421,1143464107.2671177,2442659415.471303,6.481305846534011,WITHIN_REFERENCE_RANGE,0.0,0.0
HAL,services,BULL,3,5.1542038976893405,20.326622590601414,25.356912466474054,3770959641.123359,956198935.3457142,2814760705.777645,5.154203897689341,WITHIN_REFERENCE_RANGE,0.0,-8.881784197001252e-16
HAL,services,BULL,4,3.8271019488446703,20.326622590601414,18.828026799760817,3915278111.038937,737169612.0315801,3178108499.007357,3.8271019488446707,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
HAL,services,BULL,5,2.5,20.326622590601414,12.299141133047579,4013160063.81491,493584220.1436981,3519575843.6712117,2.4999999999999996,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
KMI,midstream,BEAR,1,1.9725201837373167,4.795536319316616,41.13242090966812,2551772446.3072743,1049605783.2720431,1502166663.035231,1.972520183737317,WITHIN_REFERENCE_RANGE,0.0,-2.220446049250313e-16
KMI,midstream,BEAR,2,1.7293901378029877,4.795536319316616,36.06249692733915,2595902547.332886,936147276.3686408,1659755270.9642453,1.7293901378029874,WITHIN_REFERENCE_RANGE,0.0,2.220446049250313e-16
KMI,midstream,BEAR,3,1.4862600918686584,4.795536319316616,30.992572945010178,2634484410.9176965,816494502.7785888,1817989908.1391077,1.4862600918686584,WITHIN_REFERENCE_RANGE,0.0,0.0
