ticker,subindustry,scenario,forecast_year,revenue_usd,growth_pct,operating_margin_pct,ebit_usd,nopat_usd,forecast_normalized_roic_pct,reinvestment_rate_pct,reinvestment_usd,fcff_usd,fundamental_growth_reconstructed_pct,reinvestment_plausibility_status,wacc_pct,discount_factor,pv_fcff_usd,terminal_reinvestment_rate_pct,terminal_fcff_usd,terminal_value_usd,pv_terminal_value_usd
KMI,midstream,BASE,2,19154454788.627945,4.185068996058331,24.817492447049435,4753655370.441239,3694416945.5059633,6.010553534390651,69.62867849213181,2572373697.1451836,1122043248.3607798,4.185068996058331,WITHIN_REFERENCE_RANGE,6.106857137616917,1.1258665131622645,996604157.991389,,,,
KMI,midstream,BASE,3,19816569253.03405,3.4567126640388874,24.817492447049435,4917975577.636046,3822122323.9236665,6.010553534390651,57.51072083894731,2198130099.834825,1623992224.0888414,3.456712664038888,WITHIN_REFERENCE_RANGE,6.106857137616917,1.1946215726813532,1359419803.916446,,,,
KMI,midstream,BASE,4,20357235875.038223,2.7283563320194437,24.817492447049435,5052155475.715649,3926403440.3659663,6.010553534390651,45.39276318576279,1782303015.402966,2144100424.9630003,2.7283563320194433,WITHIN_REFERENCE_RANGE,6.106857137616917,1.2675754054601558,1691497338.720175,,,,
KMI,midstream,BASE,5,20764380592.538986,2.0,24.817492447049435,5153198585.229961,4004931509.1732855,6.010553534390651,33.27480553257829,1332633171.3903635,2672298337.782922,2.0000000000000004,WITHIN_REFERENCE_RANGE,6.106857137616917,1.344984424583176,1986861921.1788223,33.27480553257829,2725744304.5385804,66370565451.91261,49346716764.01124
KMI,midstream,BULL,1,18929468887.368244,8.020251582790719,28.00816297143259,5301796495.600725,4120417928.646216,6.655865719497752,120.49899924056643,4965062368.547567,-844644439.9013515,8.020251582790717,WITHIN_REFERENCE_RANGE,5.106857137616917,1.0510685713761692,-803605457.2495251,,,,
KMI,midstream,BULL,2,20186421338.954067,6.640188687093039,28.00816297143259,5653845786.714299,4394021453.805135,6.655865719497752,99.7644629103801,4383671903.555569,10349550.249566078,6.640188687093039,WITHIN_REFERENCE_RANGE,5.106857137616917,1.1047451417347411,9368269.52985243,,,,
KMI,midstream,BULL,3,21248252494.164127,5.260125791395359,28.00816297143259,5951245187.146978,4625152509.576184,6.655865719497752,79.02992658019376,3655254632.5400476,969897877.0361366,5.2601257913953585,WITHIN_REFERENCE_RANGE,5.106857137616917,1.1611628978578978,835281491.3612852,,,,
KMI,midstream,BULL,4,22072698055.174347,3.8800628956976797,28.00816297143259,6182157243.485462,4804611335.96968,6.655865719497752,58.29539025000743,2800866928.29962,2003744407.6700597,3.8800628956976793,WITHIN_REFERENCE_RANGE,5.106857137616917,1.2204618281865134,1641791952.3525183,,,,
KMI,midstream,BULL,5,22624515506.553703,2.5,28.00816297143259,6336711174.572598,4924726619.368921,6.655865719497752,37.5608539198211,1849769371.4517045,3074957247.917217,2.5000000000000004,WITHIN_REFERENCE_RANGE,5.106857137616917,1.2827890701711462,2397087190.26345,37.5608539198211,3151831179.115147,120905404965.78282,94251976242.40121
MGY,ep,BEAR,1,1246717552.7357852,-5.555707277889327,25.988122975219724,323998490.7586257,268399919.60613173,13.49478356745654,-41.16929515851769,-110498355.10787258,378898274.7140043,-5.555707277889327,WITHIN_REFERENCE_RANGE,8.283254391053909,1.082832543910539,349914007.3363993,,,,
MGY,ep,BEAR,2,1197886363.2585754,-3.916780458416995,25.988122975219724,311308181.18702585,257887284.00459182,13.49478356745654,-29.024403680415745,-74850246.34995295,332737530.35454476,-3.9167804584169956,WITHIN_REFERENCE_RANGE,8.283254391053909,1.1725263181517696,283778304.3360873,,,,
MGY,ep,BEAR,3,1170600265.142668,-2.2778536389446633,25.988122975219724,304217036.4535247,252012989.12151766,13.49478356745654,-16.879512202313794,-42538563.2501823,294551552.3716999,-2.2778536389446633,WITHIN_REFERENCE_RANGE,8.283254391053909,1.2696496558863386,231994354.51039788,,,,
MGY,ep,BEAR,4,1163120986.0998573,-0.6389268194723317,25.988122975219724,302273312.2182192,250402810.5454664,13.49478356745654,-4.734620724211843,-11855623.36209457,262258433.90756097,-0.6389268194723317,WITHIN_REFERENCE_RANGE,8.283254391053909,1.3748179667585447,190758660.59991685,,,,
MGY,ep,BEAR,5,1174752195.960856,1.0,25.988122975219724,305296045.3404015,252906838.6509211,13.49478356745654,7.4102707538901065,18741081.49913725,234165757.15178385,1.0,WITHIN_REFERENCE_RANGE,8.283254391053909,1.4886976363590698,157295713.6712372,7.4102707538901065,236507414.7233017,3247276588.523477,2181286857.192432
MGY,ep,BASE,1,1314173831.8450658,-0.4455998953782483,41.29734310200564,542718876.2938315,449587596.61171824,25.54292009432819,-1.7445143066363578,-7843119.943753981,457430716.5554722,-0.4455998953782483,WITHIN_REFERENCE_RANGE,6.78325439105391,1.0678325439105392,428373080.7456968,,,,
MGY,ep,BASE,2,1316352733.0894487,0.16580007846631378,41.29734310200564,543618704.6165781,450333013.1996752,25.54292009432819,0.6491038528642218,2923128.939398636,447409884.26027656,0.16580007846631378,WITHIN_REFERENCE_RANGE,6.78325439105391,1.1402663418344536,392373139.3671467,,,,
MGY,ep,BASE,3,1326583427.2196155,0.7772000523108759,41.29734310200564,547843709.4732299,453833001.6138363,25.54292009432819,3.042722012364801,13808876.639480101,440024124.9743562,0.7772000523108759,WITHIN_REFERENCE_RANGE,6.78325439105391,1.217613508536649,361382427.09148777,,,,
MGY,ep,BASE,4,1345004365.0369608,1.3886000261554379,41.29734310200564,555451067.3662661,460134926.79294807,25.54292009432819,5.436340171865381,25014499.8700284,435120426.9229197,1.388600026155438,WITHIN_REFERENCE_RANGE,6.78325439105391,1.3002073303205268,334654648.35954577,,,,
MGY,ep,BASE,5,1371904452.3377001,2.0,41.29734310200564,566560088.7135915,469337625.328807,25.54292009432819,7.82995833136596,36748940.49666808,432588684.8321389,2.0,WITHIN_REFERENCE_RANGE,6.78325439105391,1.388403701147299,311572696.3812268,7.82995833136596,441240458.5287817,9224691443.424606,6644098856.695526
MGY,ep,BULL,1,1508965107.9125311,14.31068893384303,50.0,754482553.9562656,625012346.0511813,35.0,40.88768266812294,255553064.68999746,369459281.3611839,14.31068893384303,WITHIN_REFERENCE_RANGE,5.78325439105391,1.0578325439105392,349260649.51205456,,,,
MGY,ep,BULL,2,1680353616.8721778,11.358016700382272,50.0,840176808.4360889,696001352.6951255,35.0,32.45147628680649,225862713.92571104,470138638.7694144,11.35801670038227,WITHIN_REFERENCE_RANGE,5.78325439105391,1.1190096909562428,420138129.7847924,,,,
MGY,ep,BULL,3,1821593126.632659,8.405344466921516,50.0,910796563.3163295,754502663.8835841,35.0,24.015269905490047,181195851.1757551,573306812.707829,8.405344466921516,WITHIN_REFERENCE_RANGE,5.78325439105391,1.1837248680447885,484324379.9167501,,,,
MGY,ep,BULL,4,1920918629.2551875,5.452672233460758,50.0,960459314.6275936,795643221.1378859,35.0,15.579063524173595,123953762.84685224,671689458.2910337,5.452672233460759,WITHIN_REFERENCE_RANGE,5.78325439105391,1.252182688453986,536414905.3364879,,,,
MGY,ep,BULL,5,1968941594.986567,2.5,50.0,984470797.4932835,815534301.6663331,35.0,7.142857142857142,58252450.119023785,757281851.5473093,2.4999999999999996,WITHIN_REFERENCE_RANGE,5.78325439105391,1.3245995987680181,571706236.5500042,7.142857142857142,776213897.835992,23641600844.302258,17848111132.06648
MPC,refining,BEAR,1,134962882589.14706,-0.3095813408377326,3.601462995128255,4860638273.606525,4000389913.7709413,8.073617589389329,-3.8344811035464046,-153394195.31172305,4153784109.0826645,-0.3095813408377326,WITHIN_REFERENCE_RANGE,7.920598044240686,1.0792059804424068,3848926140.475865,,,,
MPC,refining,BEAR,2,134986924869.45538,0.01781399437170056,3.601462995128255,4861504147.435016,4001102543.0050273,8.073617589389329,0.22064451498312754,8828213.299991025,3992274329.705036,0.01781399437170056,WITHIN_REFERENCE_RANGE,7.920598044240686,1.1646855482226566,3427770127.1363425,,,,
MPC,refining,BEAR,3,135452912327.81941,0.3452093295811337,3.601462995128255,4878286513.309935,4014914722.2695885,8.073617589389329,4.27577013351266,171668524.58080584,3843246197.6887827,0.3452093295811337,WITHIN_REFERENCE_RANGE,7.920598044240686,1.256935608976734,3057631727.704455,,,,
MPC,refining,BEAR,4,136363974934.73102,0.6726046647905668,3.601462995128255,4911098095.960307,4041919225.9789376,8.073617589389329,8.330895752042192,336728077.09805596,3705191148.880882,0.6726046647905669,WITHIN_REFERENCE_RANGE,7.920598044240686,1.35649242623871,2731449934.560016,,,,
MPC,refining,BEAR,5,137727614684.07834,1.0,3.601462995128255,4960209076.91991,4082338418.238727,8.073617589389329,12.386021370571724,505639308.90210843,3576699109.3366184,1.0,WITHIN_REFERENCE_RANGE,7.920598044240686,1.4639347388216462,2443209396.21638,12.386021370571724,3612466100.429985,52198756196.16827,35656477581.90656
MPC,refining,BASE,1,136497133266.18631,0.8236938929741809,6.058791428111415,8270076609.949511,6806417016.505835,13.610018212418565,6.052114553546998,411932154.83104897,6394484861.674786,0.8236938929741809,WITHIN_REFERENCE_RANGE,6.420598044240686,1.0642059804424069,6008690966.965342,,,,
MPC,refining,BASE,2,138022857845.61606,1.1177704197306357,6.058791428111415,8362517079.98459,6882497132.559851,13.610018212418565,8.21285028634802,565249185.4593359,6317247947.100514,1.1177704197306357,WITHIN_REFERENCE_RANGE,6.420598044240686,1.1325343688093845,5577974603.756826,,,,
MPC,refining,BASE,3,139971529349.5636,1.4118469464870904,6.058791428111415,8480583022.027813,6979667458.167958,13.610018212418565,10.373586019149041,724041807.6236066,6255625650.544352,1.4118469464870904,WITHIN_REFERENCE_RANGE,6.420598044240686,1.2052498483435135,5190314405.881932,,,,
MPC,refining,BASE,4,142359336524.59576,1.7059234732435453,6.058791428111415,8625255278.46849,7098735243.691185,13.610018212418565,12.534321751950065,889778315.7633296,6208956927.9278555,1.7059234732435455,WITHIN_REFERENCE_RANGE,6.420598044240686,1.282634096534471,4840785805.323388,,,,
MPC,refining,BASE,5,145206523255.08768,2.0,6.058791428111415,8797760384.03786,7240709948.565009,13.610018212418565,14.695057484751084,1064026489.2457187,6176683459.31929,2.0,WITHIN_REFERENCE_RANGE,6.420598044240686,1.3649868762513275,4525086333.637403,14.695057484751084,6300217128.505675,142519565575.83484,104410942006.44424
MPC,refining,BULL,1,152436606388.67453,12.597395804962652,10.245340318015781,15617649093.753891,12853597078.128202,25.252881914327794,49.88498282176354,6412014694.402954,6441582383.725248,12.597395804962652,WITHIN_REFERENCE_RANGE,5.420598044240686,1.0542059804424069,6110364106.473747,,,,
MPC,refining,BULL,2,167791617172.42947,10.073046853721989,10.245340318015781,17190822204.417606,14148345934.196695,25.252881914327794,39.888702160393095,5643591570.313807,8504754363.882889,10.073046853721989,WITHIN_REFERENCE_RANGE,5.420598044240686,1.1113502492005363,7652631895.301135,,,,
MPC,refining,BULL,3,180457699458.46414,7.548697902481326,10.245340318015781,18488505439.58177,15216361826.967203,25.252881914327794,29.89242149902266,4548539014.133421,10667822812.833782,7.548697902481326,WITHIN_REFERENCE_RANGE,5.420598044240686,1.1715920790733647,9105407080.996292,,,,
MPC,refining,BULL,4,189524523988.63852,5.024348951240663,10.245340318015781,19417432468.735474,15980884942.837416,25.252881914327794,19.896140837652215,3179579375.330089,12801305567.507326,5.024348951240663,WITHIN_REFERENCE_RANGE,5.420598044240686,1.2350993763980942,10364595604.314548,,,,
MPC,refining,BULL,5,194262637088.35446,2.5,10.245340318015781,19902868280.453857,16380407066.408348,25.252881914327794,9.899860176281775,1621637395.8802056,14758769670.528143,2.5,WITHIN_REFERENCE_RANGE,5.420598044240686,1.3020491490395583,11335032691.6728,9.899860176281775,15127738912.291346,517967165735.8911,397809227184.67554
MTDR,ep,BEAR,1,3873596080.658584,7.841185782593682,-2.3630719327035807,-91535861.76834896,-72313330.79699568,2.0,392.0592891296841,-283511130.6686982,211197799.8717025,7.841185782593682,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,7.745821698485839,1.0774582169848583,196014839.8725985,,,,
MTDR,ep,BEAR,2,4111081969.7240105,6.130889336945261,-2.3630719327035807,-97147824.15698561,-76746781.08401863,2.0,306.54446684726304,-235263010.89644104,158516229.8124224,6.130889336945261,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,7.745821698485839,1.16091620934819,136544074.87463993,,,,
MTDR,ep,BEAR,3,4292816167.033016,4.420592891296841,-2.3630719327035807,-101442333.96571888,-80139443.83291791,2.0,221.02964456484204,-177131927.8601397,96992484.02722178,4.420592891296841,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,7.745821698485839,1.2508387089931214,77541959.1110169,,,,
MTDR,ep,BEAR,4,4409164211.026333,2.7102964456484204,-2.3630719327035807,-104191721.93757457,-82311460.33068392,2.0,135.51482228242102,-111544229.1851918,29232768.85450788,2.7102964456484204,WITHIN_REFERENCE_RANGE,7.745821698485839,1.3477264451273707,21690432.03106781,,,,
MTDR,ep,BEAR,5,4453255853.136597,1.0,-2.3630719327035807,-105233639.1569503,-83134574.93399073,2.0,50.0,-41567287.466995366,-41567287.466995366,1.0,WITHIN_REFERENCE_RANGE,7.745821698485839,1.4521189325502784,-28625263.76816324,50.0,-41982960.34166533,-622355025.3498218,-428584058.3710407
MTDR,ep,BASE,1,4014676341.011397,11.768870097158958,39.59633630670868,1589664745.6127393,1255835149.034064,22.66710344375829,51.920485236942284,652035703.1545633,603799445.8795007,11.768870097158958,WITHIN_REFERENCE_RANGE,6.245821698485839,1.0624582169848584,568304180.0862705,,,,
MTDR,ep,BASE,2,4389111255.262709,9.326652572869218,39.59633630670868,1737927253.5094252,1372962530.272446,22.66710344375829,41.146203775045834,564921960.4609259,808040569.81152,9.326652572869216,WITHIN_REFERENCE_RANGE,6.245821698485839,1.1288174628386445,715829260.6313293,,,,
MTDR,ep,BASE,3,4691276768.841161,6.884435048579479,39.59633630670868,1857573726.4688425,1467483243.9103856,22.66710344375829,30.371922313149398,445702870.798947,1021780373.1114386,6.884435048579479,WITHIN_REFERENCE_RANGE,6.245821698485839,1.199321388868918,851965438.6178181,,,,
MTDR,ep,BASE,4,4899673487.579556,4.44221752428974,39.59633630670868,1940091192.072643,1532672041.7373881,22.66710344375829,19.597640851252955,300367562.1672591,1232304479.570129,4.44221752428974,WITHIN_REFERENCE_RANGE,6.245821698485839,1.2742288644094746,967098230.1450415,,,,
MTDR,ep,BASE,5,4997666957.331148,2.0,39.59633630670868,1978893015.9140964,1563325482.5721362,22.66710344375829,8.823359389356511,137937825.75273156,1425387656.8194046,2.0000000000000004,WITHIN_REFERENCE_RANGE,6.245821698485839,1.3538149273111313,1052867440.0498943,8.823359389356511,1453895409.9557927,34242969045.88071,25293685536.391678
MTDR,ep,BULL,1,4310334000.0,20.0,49.116055758678094,2117066050.8252597,1672482180.1519551,35.0,57.14285714285714,955704102.9439743,716778077.2079809,19.999999999999996,WITHIN_REFERENCE_RANGE,5.245821698485839,1.0524582169848584,681051338.3243347,,,,
MTDR,ep,BULL,2,4983823687.5,15.625,49.116055758678094,2447857621.2667065,1933807520.8006983,35.0,44.642857142857146,863306928.9288832,1070500591.8718151,15.625,WITHIN_REFERENCE_RANGE,5.245821698485839,1.1076682984989474,966445093.1045873,,,,
MTDR,ep,BULL,3,5544503852.34375,11.25,49.116055758678094,2723241603.659211,2151360866.890777,35.0,32.142857142857146,691508850.0720356,1459852016.8187416,11.25,WITHIN_REFERENCE_RANGE,5.245821698485839,1.165774602448854,1252259239.2664428,,,,
MTDR,ep,BULL,4,5925688492.192384,6.875,49.116055758678094,2910464463.9107823,2299266926.489518,35.0,19.642857142857142,451641717.7032982,1847625208.78622,6.875,WITHIN_REFERENCE_RANGE,5.245821698485839,1.226929059499553,1505894081.2273533,,,,
MTDR,ep,BULL,5,6073830704.497192,2.5,49.116055758678094,2983226075.5085516,2356748599.651756,35.0,7.142857142857142,168339185.68941113,2188409413.9623446,2.4999999999999996,WITHIN_REFERENCE_RANGE,5.245821698485839,1.291291570327809,1694744598.547013,7.142857142857142,2243119649.3114033,81692108797.4632,63263875235.1839
NOG,ep,BEAR,1,1981030802.838821,5.449476212161528,-20.0,-396206160.5677642,-313002866.84853375,2.0,272.4738106080764,-852850838.6147234,539847971.7661897,5.449476212161528,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.02484968517377,1.0802484968517376,499744247.1241716,,,,
NOG,ep,BEAR,2,2066950231.6131384,4.337107159121146,-20.0,-413390046.3226277,-326578136.59487593,2.0,216.8553579560573,-708202187.11904,381624050.5241641,4.337107159121146,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.02484968517377,1.1669368149504387,327030603.22968054,,,,
NOG,ep,BEAR,3,2133603963.3656921,3.224738106080764,-20.0,-426720792.67313844,-337109426.21177936,2.0,161.2369053040382,-543544806.3120732,206435380.10029387,3.224738106080764,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.02484968517377,1.2605817402711657,163761994.5660067,,,,
NOG,ep,BEAR,4,2178673553.202272,2.112369053040382,-20.0,-435734710.6404544,-344230421.405959,2.0,105.6184526520191,-363570844.6464986,19340423.24053961,2.112369053040382,WITHIN_REFERENCE_RANGE,8.02484968517377,1.3617415300866742,14202712.345351325,,,,
NOG,ep,BEAR,5,2200460288.734295,1.0,-20.0,-440092057.74685895,-347672725.6200186,2.0,50.0,-173836362.8100093,-173836362.8100093,1.0,WITHIN_REFERENCE_RANGE,8.02484968517377,1.471019240976715,-118174091.79133978,50.0,-175574726.43810937,-2499337840.7607346,-1699051767.0599911
NOG,ep,BASE,1,2114419002.894974,12.54967667782221,27.106205283606503,573138755.4802974,452779616.829435,15.178565310250514,82.68025614612641,374359346.9720265,78420269.85740846,12.549676677822212,WITHIN_REFERENCE_RANGE,6.52484968517377,1.0652484968517377,73616879.14995769,,,,
NOG,ep,BASE,2,2324005659.2677627,9.912257508366658,27.106205283606503,629949744.8037524,497660298.39496446,15.178565310250514,65.304311084478,324993629.40778905,172666668.9871754,9.91225750836666,WITHIN_REFERENCE_RANGE,6.52484968517377,1.1347543600448866,152162155.14725617,,,,
NOG,ep,BASE,3,2493073313.9666376,7.274838338911105,27.106205283606503,675777570.3546084,533864280.58014065,15.178565310250514,47.928366022829586,255872426.4615957,277991854.11854494,7.274838338911105,WITHIN_REFERENCE_RANGE,6.52484968517377,1.208795376333771,229974286.43521395,,,,
NOG,ep,BASE,4,2608687573.7371073,4.637419169455553,27.106205283606503,707116208.945114,558621805.0666401,15.178565310250514,30.55242096118118,170672485.46490884,387949319.6017313,4.637419169455553,WITHIN_REFERENCE_RANGE,6.52484968517377,1.2876674576408802,301280674.058882,,,,
NOG,ep,BASE,5,2660861325.2118497,2.0,27.106205283606503,721258533.1240164,569794241.167973,15.178565310250514,13.176475899532766,75078800.86442357,494715440.30354947,2.0,WITHIN_REFERENCE_RANGE,6.52484968517377,1.3716858236968463,360662355.5897342,13.176475899532766,504609749.10962033,11151967119.770557,8130117645.828519
NOG,ep,BULL,1,2254384800.0,20.0,50.0,1127192400.0,890481996.0,35.0,57.14285714285714,508846854.8571428,381635141.1428572,19.999999999999996,WITHIN_REFERENCE_RANGE,5.52484968517377,1.0552484968517377,361654285.48956925,,,,
NOG,ep,BULL,2,2606632425.0,15.625,50.0,1303316212.5,1029619807.875,35.0,44.642857142857146,459651699.94419646,569968107.9308035,15.625,WITHIN_REFERENCE_RANGE,5.52484968517377,1.113549390107852,511848071.5755228,,,,
NOG,ep,BULL,3,2899878572.8125,11.25,50.0,1449939286.40625,1145452036.2609375,35.0,32.142857142857146,368181011.65530133,777271024.6056361,11.25,WITHIN_REFERENCE_RANGE,5.52484968517377,1.17507132008148,661467105.2917365,,,,
NOG,ep,BULL,4,3099245224.69336,6.875,50.0,1549622612.34668,1224201863.7538772,35.0,19.642857142857142,240468223.23736873,983733640.5165085,6.875,WITHIN_REFERENCE_RANGE,5.52484968517377,1.239992244209569,793338543.1322498,,,,
NOG,ep,BULL,5,3176726355.3106937,2.5,50.0,1588363177.6553469,1254806910.3477242,35.0,7.142857142857142,89629065.02483743,1165177845.3228867,2.4999999999999996,WITHIN_REFERENCE_RANGE,5.52484968517377,1.3084999518099605,890468389.9385507,7.142857142857142,1194307291.4559586,39483194728.975395,30174395248.81979
OVV,ep,BEAR,1,7888539896.779928,-11.014778378116997,7.564601882228131,596736637.5121315,471421943.6345839,3.5323139820839713,-311.82897199921536,-1470030200.6144435,1941452144.2490275,-11.014778378116995,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,9.556340874834937,1.0955634087483495,1772103858.8419836,,,,
OVV,ep,BEAR,2,7256582356.347142,-8.011083783587747,7.564601882228131,548931565.5136704,433655936.75579965,3.5323139820839713,-226.79421546952688,-983506579.6023434,1417162516.358143,-8.011083783587747,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,9.556340874834937,1.200259182588303,1180713746.5943797,,,,
OVV,ep,BEAR,3,6893217035.9402895,-5.0073891890584985,7.564601882228131,521444425.64680934,411941096.2609794,3.5323139820839713,-141.75945893983842,-583965469.2104033,995906565.4713827,-5.007389189058499,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,9.556340874834937,1.3149600414579488,757366409.6797811,,,,
OVV,ep,BEAR,4,6755098018.801985,-2.0036945945292493,7.564601882228131,510996271.87665015,403687054.7825536,3.5323139820839713,-56.72470241014993,-228990280.49370247,632677335.2762561,-2.0036945945292497,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,9.556340874834937,1.4406221053875414,439169531.6281848,,,,
OVV,ep,BEAR,5,6822648998.990005,1.0,7.564601882228131,516106234.59541667,407723925.3303792,3.5323139820839713,28.310054119538563,115426863.91933735,292297061.41104186,1.0,WITHIN_REFERENCE_RANGE,9.556340874834937,1.5782928644965988,185198240.4446027,28.310054119538563,295220032.02515227,3450307045.309803,2186100642.614442
OVV,ep,BASE,1,8123758558.464417,-8.361437580773632,22.898613370054363,1860228063.4194686,1469580170.1013803,12.921181646212649,-64.71109074783783,-950981357.4865338,2420561527.587914,-8.361437580773632,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.056340874834937,1.0805634087483493,2240092074.181678,,,,
OVV,ep,BASE,2,7654930100.447671,-5.771078185580224,22.898613370054363,1752872847.4494262,1384769549.4850466,12.921181646212649,-44.6637029305427,-618489357.8546157,2003258907.3396623,-5.771078185580223,WITHIN_REFERENCE_RANGE,8.056340874834937,1.1676172803258522,1715681106.3815396,,,,
OVV,ep,BASE,3,7411448300.351755,-3.180718790386816,22.898613370054363,1697118891.419014,1340723924.2210212,12.921181646212649,-24.616315113247573,-330036825.9849452,1670760750.2059665,-3.1807187903868157,WITHIN_REFERENCE_RANGE,8.056340874834937,1.2616845085423798,1324230216.741102,,,,
OVV,ep,BASE,4,7367694118.990726,-0.5903593951934081,22.898613370054363,1687099790.5959196,1332808834.5707765,12.921181646212649,-4.568927295952452,-60895066.645569965,1393703901.2163465,-0.5903593951934082,WITHIN_REFERENCE_RANGE,8.056340874834937,1.3633301133155398,1022279114.6503317,,,,
OVV,ep,BASE,5,7515048001.370542,2.0,22.898613370054363,1720841786.407838,1359465011.2621922,12.921181646212649,15.47846052134267,210424255.06968513,1149040756.192507,1.9999999999999998,WITHIN_REFERENCE_RANGE,8.056340874834937,1.4731646344935132,779981224.9684892,15.47846052134267,1172021571.3163571,19351974988.49997,13136328781.849522
OVV,ep,BULL,1,9192386664.420036,3.69302497935743,33.016320337917264,3034987827.824907,2397640383.9816766,26.026278508142823,14.18960063077015,340215595.0490638,2057424788.932613,3.6930249793574297,WITHIN_REFERENCE_RANGE,7.056340874834937,1.0705634087483493,1921814973.424184,,,,
OVV,ep,BULL,2,9504446932.859776,3.3947687345180726,33.016320337917264,3138018645.7003355,2479034730.1032653,26.026278508142823,13.043619484268385,323355857.07752967,2155678873.025736,3.3947687345180726,WITHIN_REFERENCE_RANGE,7.056340874834937,1.1461060121508853,1880872144.6109471,,,,
OVV,ep,BULL,3,9798753319.210663,3.096512489678715,33.016320337917264,3235187784.992893,2555798350.144386,26.026278508142823,11.89763833776662,304079644.34278524,2251718705.8016005,3.0965124896787146,WITHIN_REFERENCE_RANGE,7.056340874834937,1.2269791591552288,1835172740.303023,,,,
OVV,ep,BULL,4,10072947545.88188,2.7982562448393575,33.016320337917264,3325716629.218737,2627316137.0828023,26.026278508142823,10.751657191264856,282480024.3899251,2344836112.6928773,2.7982562448393575,WITHIN_REFERENCE_RANGE,7.056340874834937,1.3135589910884051,1785101490.379175,,,,
OVV,ep,BULL,5,10324771234.528927,2.5,33.016320337917264,3408859544.9492054,2692999040.5098724,26.026278508142823,9.605676044763092,258680763.7199567,2434318276.7899156,2.5000000000000004,WITHIN_REFERENCE_RANGE,7.056340874834937,1.4062481910916456,1731073001.3456569,9.605676044763092,2495176233.7096634,54762720837.91483,38942429355.520454
PR,ep,BEAR,1,5268056805.505484,3.765104288034564,-0.706399395901748,-37213521.44985166,-29357204.131869514,2.0,188.2552144017282,-55266467.58080397,25909263.448934454,3.765104288034564,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.300062718082774,1.0830006271808277,23923590.438150696,,,,
PR,ep,BEAR,2,5429987822.029386,3.073828216025923,-0.706399395901748,-38357401.172354065,-30259594.155911252,2.0,153.69141080129617,-46506397.16096657,16246803.005055316,3.0738282160259236,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.300062718082774,1.1728903584740662,13851936.702926312,,,,
PR,ep,BEAR,3,5559360113.303024,2.382552144017282,-0.706399395901748,-39271286.2563753,-30980544.765243843,2.0,119.1276072008641,-36906381.676627554,5925836.911383711,2.382552144017282,WITHIN_REFERENCE_RANGE,8.300062718082774,1.2702409938417594,4665128.066337563,,,,
PR,ep,BEAR,4,5653384240.656112,1.691276072008641,-0.706399395901748,-39935472.1239994,-31504511.305836346,2.0,84.56380360043205,-26641413.06594336,-4863098.239892986,1.691276072008641,WITHIN_REFERENCE_RANGE,8.300062718082774,1.3756717930014233,-3535071.5662220125,,,,
PR,ep,BEAR,5,5709918083.062673,1.0,-0.706399395901748,-40334826.84523939,-31819556.41889471,2.0,50.0,-15909778.209447354,-15909778.209447354,1.0,WITHIN_REFERENCE_RANGE,8.300062718082774,1.4898534146155151,-10678754.066253675,50.0,-16068875.991541827,-220119697.76284358,-147745875.9388417
PR,ep,BASE,1,5845453417.211017,15.138106106573883,34.32143729725966,2006243629.3286014,1582696328.371721,11.228157047153477,134.8227143867002,2133834150.4093962,-551137822.0376751,15.138106106573883,WITHIN_REFERENCE_RANGE,6.800062718082775,1.0680006271808278,-516046346.8008429,,,,
PR,ep,BASE,2,6538348889.827886,11.853579579930411,34.32143729725966,2244055314.498351,1770302497.1638997,11.228157047153477,105.57012633640967,1868910582.7925441,-98608085.62864447,11.853579579930411,WITHIN_REFERENCE_RANGE,6.800062718082775,1.1406253396586414,-86450898.64315589,,,,
PR,ep,BASE,3,7098623475.006235,8.569053053286941,34.32143729725966,2436349604.94282,1922000657.3495378,11.228157047153477,76.31753828611916,1466823587.5321953,455177069.8173425,8.569053053286941,WITHIN_REFERENCE_RANGE,6.800062718082775,1.2181885781337738,373650745.0387192,,,,
PR,ep,BASE,4,7473752115.56948,5.284526526643471,34.32143729725966,2565099146.0977964,2023569291.9294357,11.228157047153477,47.06495023582864,952391880.2340989,1071177411.6953368,5.284526526643471,WITHIN_REFERENCE_RANGE,6.800062718082775,1.3010261654713913,823332720.0665675,,,,
