surface,ticker,fixed_variable,fixed_value_pct,solved_variable,solved_value_pct,solver_status,residual_value_gap_pct,domain_lower_pct,domain_upper_pct,interpretation
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,14.0,wacc_center_pct,6.133143970509991,SOLVED,-3.759914601886294e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,16.0,wacc_center_pct,6.468598301347811,SOLVED,4.315103829810596e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,18.0,wacc_center_pct,6.800332642713329,SOLVED,8.812950369474493e-10,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,20.0,wacc_center_pct,7.127028776187217,SOLVED,2.9150681868372885e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,22.0,wacc_center_pct,7.447897084144643,SOLVED,2.631850293255411e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,24.0,wacc_center_pct,7.7625011501368135,SOLVED,2.972599943973364e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,26.0,wacc_center_pct,8.070639225945342,SOLVED,7.703748750031991e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,28.0,wacc_center_pct,8.372264620440546,SOLVED,5.202438480012006e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,30.0,wacc_center_pct,8.667432207847014,SOLVED,1.237965285838527e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,32.0,wacc_center_pct,8.956262378487736,SOLVED,-3.6990743801368353e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,34.0,wacc_center_pct,9.238916652684566,SOLVED,-9.11897224398217e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,36.0,wacc_center_pct,9.51558113732608,SOLVED,-4.8244630512783715e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,38.0,wacc_center_pct,9.786455293593463,SOLVED,1.7289947251697413e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EOG,terminal_margin_center_pct,40.0,wacc_center_pct,10.051744320429862,SOLVED,5.934963631659684e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,-10.0,operating_margin_center_pct,25.313156307674944,SOLVED,-7.053635453502238e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,-5.0,operating_margin_center_pct,22.946958282846026,SOLVED,-6.804679042460293e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,0.0,operating_margin_center_pct,20.8077371615218,SOLVED,7.663247814093666e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,5.0,operating_margin_center_pct,18.862894351477735,SOLVED,7.601408391622044e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,10.0,operating_margin_center_pct,17.266362835944165,SOLVED,5.826672477837747e-10,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,15.0,operating_margin_center_pct,16.427979912259616,SOLVED,-3.7004510566873705e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EOG,growth_center_pct,20.0,operating_margin_center_pct,15.605986849404871,SOLVED,-4.71037653326789e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,-10.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,12.664662179859686,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,-5.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,6.1527207376559145,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,0.0,normalized_roic_center_pct,3.060085258446634,SOLVED,8.812417462422673e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,5.0,normalized_roic_center_pct,3.4839056939817965,SOLVED,-5.7871263337005985e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,10.0,normalized_roic_center_pct,3.8887984147295356,SOLVED,6.618305903316468e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,15.0,normalized_roic_center_pct,4.436963361222297,SOLVED,-3.0295099762156497e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EOG,growth_center_pct,20.0,normalized_roic_center_pct,4.9577213688753545,SOLVED,-1.985922537528495e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,12.0,wacc_center_pct,5.107570692860463,SOLVED,1.2688294859231064e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,14.0,wacc_center_pct,5.2354737183923135,SOLVED,1.244671032907263e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,16.0,wacc_center_pct,5.36441244953312,SOLVED,-1.418021255972235e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,18.0,wacc_center_pct,5.49406100838678,SOLVED,6.5289995632156206e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,20.0,wacc_center_pct,5.628843302329187,SOLVED,-6.902056703950166e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,22.0,wacc_center_pct,5.76632497186074,SOLVED,2.4221513683642115e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,24.0,wacc_center_pct,5.904153974930523,SOLVED,3.4509728408238516e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,26.0,wacc_center_pct,6.042099959769985,SOLVED,3.1988411919314785e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,28.0,wacc_center_pct,6.145765102366568,SOLVED,-2.9246938204607886e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,30.0,wacc_center_pct,6.212441983690951,SOLVED,-9.978007309285886e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,32.0,wacc_center_pct,6.279690877650864,SOLVED,-5.098310662532413e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,34.0,wacc_center_pct,6.34746423838078,SOLVED,6.650457962109613e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,36.0,wacc_center_pct,6.41571596392896,SOLVED,7.218758923954738e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,38.0,wacc_center_pct,6.484401524299756,SOLVED,1.574118613234532e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,EQT,terminal_margin_center_pct,40.0,wacc_center_pct,6.553478060770431,SOLVED,1.9527490735526953e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,-10.0,operating_margin_center_pct,28.412071967031807,SOLVED,9.918954546606074e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,-5.0,operating_margin_center_pct,25.894663859508,SOLVED,4.3740566724181917e-10,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,0.0,operating_margin_center_pct,24.100510284188204,SOLVED,-2.550559763392357e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,5.0,operating_margin_center_pct,23.540740301832557,SOLVED,-9.512202137074155e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,10.0,operating_margin_center_pct,22.895844370359555,SOLVED,4.307310064177727e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,15.0,operating_margin_center_pct,22.108136606984772,SOLVED,-1.5064505198836287e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,EQT,growth_center_pct,20.0,operating_margin_center_pct,21.07025597593747,SOLVED,-1.9231283232556962e-10,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,-10.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,-24.982373370435695,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,-5.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,-13.809976309544925,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,0.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,-3.464381056039323,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,5.0,normalized_roic_center_pct,27.37277066707611,SOLVED,-6.950895414803426e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,10.0,normalized_roic_center_pct,17.969981014728546,SOLVED,-1.3165579737517419e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,15.0,normalized_roic_center_pct,14.218599386513233,SOLVED,-7.209932650908968e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,EQT,growth_center_pct,20.0,normalized_roic_center_pct,11.844522532075644,SOLVED,5.240496925296156e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,12.0,wacc_center_pct,4.864062964494224,SOLVED,-9.524048216746905e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,14.0,wacc_center_pct,5.138095562229864,SOLVED,-5.943723291323977e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,16.0,wacc_center_pct,5.4167891353718005,SOLVED,8.154210640043402e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,18.0,wacc_center_pct,5.696885585814016,SOLVED,-8.865685963144188e-10,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,20.0,wacc_center_pct,5.976182344544213,SOLVED,-3.341227294839655e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,22.0,wacc_center_pct,6.253218082187232,SOLVED,-1.80917503200817e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,24.0,wacc_center_pct,6.527039814420277,SOLVED,-2.794908748882108e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,26.0,wacc_center_pct,6.797040835255757,SOLVED,2.723421488326494e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,28.0,wacc_center_pct,7.062850471091224,SOLVED,-8.317790900491673e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,30.0,wacc_center_pct,7.324259428685764,SOLVED,-7.860179174201676e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,32.0,wacc_center_pct,7.581169064127607,SOLVED,-9.161005287694479e-10,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,34.0,wacc_center_pct,7.833556649449747,SOLVED,-5.971401151327882e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,36.0,wacc_center_pct,8.081451389298309,SOLVED,5.6710192097852996e-11,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,38.0,wacc_center_pct,8.324917727150023,SOLVED,5.052491758306132e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,FANG,terminal_margin_center_pct,40.0,wacc_center_pct,8.564043632650282,SOLVED,5.558420390627816e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,-10.0,operating_margin_center_pct,33.813255741260946,SOLVED,2.393885090157255e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,-5.0,operating_margin_center_pct,30.948824530350976,SOLVED,2.3469004517551184e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,0.0,operating_margin_center_pct,28.37724697077647,SOLVED,6.008882280639227e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,5.0,operating_margin_center_pct,26.061123340332415,SOLVED,-2.2639667918156192e-10,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,10.0,operating_margin_center_pct,23.96467978716828,SOLVED,9.688982949285219e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,15.0,operating_margin_center_pct,22.05835589498747,SOLVED,1.5339063352826088e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,FANG,growth_center_pct,20.0,operating_margin_center_pct,20.866256527369842,SOLVED,-4.6665560304859355e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,-10.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,26.83490315206032,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,-5.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,18.384761654847637,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,0.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,6.064545747114858,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,5.0,normalized_roic_center_pct,3.1684697854798287,SOLVED,-8.347988966761477e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,10.0,normalized_roic_center_pct,3.5271326906513423,SOLVED,-4.057187918959926e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,15.0,normalized_roic_center_pct,3.8508674481417984,SOLVED,7.3011374723819245e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,FANG,growth_center_pct,20.0,normalized_roic_center_pct,4.264637841377407,SOLVED,-1.9307888621256097e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,12.0,wacc_center_pct,5.837876995996339,SOLVED,-3.79452025356386e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,14.0,wacc_center_pct,6.164179438201245,SOLVED,9.210276985527344e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,16.0,wacc_center_pct,6.487799280497711,SOLVED,6.880651604035393e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,18.0,wacc_center_pct,6.807025641202927,SOLVED,6.112377270994784e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,20.0,wacc_center_pct,7.120815275644418,SOLVED,-4.616218518549431e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,22.0,wacc_center_pct,7.4285711014817934,SOLVED,9.517941990111467e-10,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,24.0,wacc_center_pct,7.729991348984186,SOLVED,-9.778411413918775e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,26.0,wacc_center_pct,8.024968381330837,SOLVED,-4.863842661961826e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,28.0,wacc_center_pct,8.313521142059471,SOLVED,-1.927757953268383e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,30.0,wacc_center_pct,8.595750002888963,SOLVED,7.793610201645151e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,32.0,wacc_center_pct,8.871806513343472,SOLVED,-1.6680434811178202e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,34.0,wacc_center_pct,9.141873066779226,SOLVED,7.817702041279517e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,36.0,wacc_center_pct,9.406149231945165,SOLVED,8.216138880356993e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,38.0,wacc_center_pct,9.664842557162046,SOLVED,-9.209821794087247e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MGY,terminal_margin_center_pct,40.0,wacc_center_pct,9.918162421847228,SOLVED,6.377121053446899e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,-10.0,operating_margin_center_pct,27.39264843519777,SOLVED,2.886579864025407e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,-5.0,operating_margin_center_pct,24.673893838189542,SOLVED,-4.784284080017187e-10,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,0.0,operating_margin_center_pct,22.269393917522393,SOLVED,-1.9531487538415604e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,5.0,operating_margin_center_pct,20.134533813106827,SOLVED,4.542699549858753e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,10.0,operating_margin_center_pct,19.08528958563693,SOLVED,-8.592582201316645e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,15.0,operating_margin_center_pct,18.133409034344368,SOLVED,8.960387987144713e-10,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_OPERATING_MARGIN,MGY,growth_center_pct,20.0,operating_margin_center_pct,17.229331256239675,SOLVED,7.051692563209144e-09,-10.0,60.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,-10.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,34.256714364471684,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,-5.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,24.85060965058643,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,0.0,normalized_roic_center_pct,,UNBRACKETED_NO_SOLUTION_IN_DOMAIN,12.326120671670914,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,5.0,normalized_roic_center_pct,3.031880752183497,SOLVED,-5.136890912638137e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,10.0,normalized_roic_center_pct,3.6881255547050387,SOLVED,-9.624456787094005e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,15.0,normalized_roic_center_pct,4.339235575404018,SOLVED,9.401279754683856e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
GROWTH_X_NORMALIZED_ROIC,MGY,growth_center_pct,20.0,normalized_roic_center_pct,4.984745812835172,SOLVED,-4.094324879133637e-09,2.0,50.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MTDR,terminal_margin_center_pct,12.0,wacc_center_pct,7.011563000472961,SOLVED,1.4131806835848693e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
TERMINAL_MARGIN_X_WACC,MTDR,terminal_margin_center_pct,14.0,wacc_center_pct,7.444111592019908,SOLVED,9.259060185229373e-09,4.5,15.0,ONE_POINT_ON_NON_UNIQUE_ISO_VALUE_CURVE
